Name,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
E11,,,,,78.08504795,41.80023382,3546.729,0.383,0.308,0.835,0.492,2.134,m,SINGLE,2022-08-19 11:44:18.1 UTC+06:00,2022-08-19 11:44:29.0 UTC+06:00,12,1.1,,,,,,,,Global CS
E12,,,,,78.08506991,41.80023028,3545.908,0.328,0.240,0.703,0.406,2.134,m,SINGLE,2022-08-19 11:44:38.0 UTC+06:00,2022-08-19 11:44:48.0 UTC+06:00,11,1.1,,,,,,,,Global CS
E13,,,,,78.08508836,41.80022508,3545.374,0.318,0.239,0.675,0.398,2.134,m,SINGLE,2022-08-19 11:45:00.0 UTC+06:00,2022-08-19 11:45:11.0 UTC+06:00,12,1.1,,,,,,,,Global CS
E14,,,,,78.08511301,41.80021507,3546.362,0.352,0.289,0.664,0.455,2.134,m,SINGLE,2022-08-19 11:45:20.0 UTC+06:00,2022-08-19 11:45:30.0 UTC+06:00,11,1.2,,,,,,,,Global CS
E15,,,,,78.08512721,41.80020254,3548.783,0.293,0.236,0.719,0.377,2.134,m,SINGLE,2022-08-19 11:45:41.0 UTC+06:00,2022-08-19 11:45:51.0 UTC+06:00,11,1.1,,,,,,,,Global CS
E16,,,,,78.08514142,41.80019401,3550.074,0.294,0.219,0.593,0.366,2.134,m,SINGLE,2022-08-19 11:46:02.0 UTC+06:00,2022-08-19 11:46:12.1 UTC+06:00,11,1.2,,,,,,,,Global CS
E17,,,,,78.08515362,41.80018643,3550.051,0.298,0.227,0.635,0.375,2.134,m,SINGLE,2022-08-19 11:46:21.0 UTC+06:00,2022-08-19 11:46:32.0 UTC+06:00,12,1.3,,,,,,,,Global CS
E18,,,,,78.08517667,41.80018024,3550.257,0.328,0.231,0.649,0.401,2.134,m,SINGLE,2022-08-19 11:46:41.0 UTC+06:00,2022-08-19 11:46:51.0 UTC+06:00,11,1.2,,,,,,,,Global CS
E19,,,,,78.08519809,41.80017233,3550.234,0.322,0.247,0.650,0.406,2.134,m,SINGLE,2022-08-19 11:47:00.1 UTC+06:00,2022-08-19 11:47:11.0 UTC+06:00,12,1.2,,,,,,,,Global CS
E20,,,,,78.08521893,41.80016281,3550.102,0.316,0.228,0.643,0.389,2.134,m,SINGLE,2022-08-19 11:47:20.0 UTC+06:00,2022-08-19 11:47:30.0 UTC+06:00,11,1.2,,,,,,,,Global CS
E21,,,,,78.08523977,41.80015320,3549.632,0.297,0.229,0.626,0.375,2.134,m,SINGLE,2022-08-19 11:48:06.0 UTC+06:00,2022-08-19 11:48:17.0 UTC+06:00,12,1.2,,,,,,,,Global CS
E22,,,,,78.08527326,41.80014814,3550.151,0.760,0.222,0.642,0.792,2.134,m,SINGLE,2022-08-19 11:48:26.0 UTC+06:00,2022-08-19 11:48:36.0 UTC+06:00,11,1.2,,,,,,,,Global CS
E23,,,,,78.08531108,41.80014177,3550.593,0.321,0.241,0.631,0.402,2.134,m,SINGLE,2022-08-19 11:48:47.0 UTC+06:00,2022-08-19 11:48:58.0 UTC+06:00,12,1.2,,,,,,,,Global CS
E24,,,,,78.08533724,41.80013398,3550.602,0.318,0.235,0.648,0.396,2.134,m,SINGLE,2022-08-19 11:49:11.0 UTC+06:00,2022-08-19 11:49:21.0 UTC+06:00,11,1.3,,,,,,,,Global CS
E25,,,,,78.08534802,41.80012461,3551.351,0.310,0.219,0.580,0.379,2.134,m,SINGLE,2022-08-19 11:50:08.0 UTC+06:00,2022-08-19 11:50:18.1 UTC+06:00,11,1.2,,,,,,,,Global CS
E26,,,,,78.08536990,41.80011547,3550.596,0.299,0.251,0.619,0.390,2.134,m,SINGLE,2022-08-19 11:50:30.1 UTC+06:00,2022-08-19 11:50:41.0 UTC+06:00,12,1.2,,,,,,,,Global CS
E27,,,,,78.08539482,41.80010599,3550.793,0.327,0.234,0.632,0.402,2.134,m,SINGLE,2022-08-19 11:50:48.1 UTC+06:00,2022-08-19 11:50:59.0 UTC+06:00,12,1.2,,,,,,,,Global CS
E28,,,,,78.08541368,41.80009965,3550.940,0.299,0.231,0.638,0.378,2.134,m,SINGLE,2022-08-19 11:51:06.1 UTC+06:00,2022-08-19 11:51:17.0 UTC+06:00,12,1.2,,,,,,,,Global CS
E29,,,,,78.08543456,41.80009020,3551.362,0.320,0.246,0.631,0.404,2.134,m,SINGLE,2022-08-19 11:51:24.1 UTC+06:00,2022-08-19 11:51:35.0 UTC+06:00,12,1.2,,,,,,,,Global CS
E30,,,,,78.08545645,41.80008159,3551.130,0.308,0.230,0.630,0.384,2.134,m,SINGLE,2022-08-19 11:51:42.1 UTC+06:00,2022-08-19 11:51:53.0 UTC+06:00,12,1.2,,,,,,,,Global CS
E31,,,,,78.08547808,41.80007594,3551.564,0.325,0.233,0.634,0.400,2.134,m,SINGLE,2022-08-19 11:51:59.0 UTC+06:00,2022-08-19 11:52:10.0 UTC+06:00,12,1.3,,,,,,,,Global CS
E32,,,,,78.08550043,41.80006980,3551.392,0.315,0.242,0.627,0.397,2.134,m,SINGLE,2022-08-19 11:52:17.0 UTC+06:00,2022-08-19 11:52:27.0 UTC+06:00,11,1.2,,,,,,,,Global CS
E33,,,,,78.08552317,41.80006002,3551.900,0.343,0.244,0.604,0.422,2.134,m,SINGLE,2022-08-19 11:52:33.1 UTC+06:00,2022-08-19 11:52:43.1 UTC+06:00,11,1.2,,,,,,,,Global CS
E34,,,,,78.08554791,41.80005202,3551.920,0.334,0.240,0.617,0.411,2.134,m,SINGLE,2022-08-19 11:52:49.0 UTC+06:00,2022-08-19 11:52:59.0 UTC+06:00,11,1.2,,,,,,,,Global CS
E35,,,,,78.08556676,41.80004318,3552.200,0.293,0.237,0.608,0.377,2.134,m,SINGLE,2022-08-19 11:53:05.0 UTC+06:00,2022-08-19 11:53:15.0 UTC+06:00,11,1.2,,,,,,,,Global CS
E36,,,,,78.08558666,41.80003594,3552.378,0.332,0.235,0.613,0.407,2.134,m,SINGLE,2022-08-19 11:53:21.0 UTC+06:00,2022-08-19 11:53:32.1 UTC+06:00,12,1.2,,,,,,,,Global CS
E37,,,,,78.08560953,41.80002847,3552.424,0.315,0.234,0.637,0.392,2.134,m,SINGLE,2022-08-19 11:53:39.1 UTC+06:00,2022-08-19 11:53:50.1 UTC+06:00,12,1.2,,,,,,,,Global CS
E38,,,,,78.08563401,41.80002013,3552.480,0.317,0.250,0.636,0.404,2.134,m,SINGLE,2022-08-19 11:53:59.0 UTC+06:00,2022-08-19 11:54:09.0 UTC+06:00,11,1.2,,,,,,,,Global CS
E39,,,,,78.08565678,41.80001334,3552.725,0.333,0.237,0.619,0.409,2.134,m,SINGLE,2022-08-19 11:54:15.0 UTC+06:00,2022-08-19 11:54:25.1 UTC+06:00,11,1.2,,,,,,,,Global CS
E40,,,,,78.08568041,41.80000449,3552.812,0.311,0.240,0.632,0.392,2.134,m,SINGLE,2022-08-19 11:54:32.1 UTC+06:00,2022-08-19 11:54:42.1 UTC+06:00,11,1.2,,,,,,,,Global CS
E41,,,,,78.08570010,41.79999760,3552.809,0.297,0.237,0.650,0.380,2.134,m,SINGLE,2022-08-19 11:54:49.1 UTC+06:00,2022-08-19 11:54:59.1 UTC+06:00,11,1.3,,,,,,,,Global CS
E42,,,,,78.08571689,41.79999163,3552.895,0.296,0.246,0.644,0.386,2.134,m,SINGLE,2022-08-19 11:55:08.1 UTC+06:00,2022-08-19 11:55:18.1 UTC+06:00,11,1.2,,,,,,,,Global CS
E43,,,,,78.08574127,41.79998354,3553.247,0.356,0.234,0.621,0.426,2.134,m,SINGLE,2022-08-19 11:55:26.1 UTC+06:00,2022-08-19 11:55:36.1 UTC+06:00,11,1.1,,,,,,,,Global CS
E44,,,,,78.08576613,41.79997626,3553.529,0.362,0.235,0.629,0.431,2.134,m,SINGLE,2022-08-19 11:55:42.1 UTC+06:00,2022-08-19 11:55:53.1 UTC+06:00,12,1.2,,,,,,,,Global CS
E45,,,,,78.08578564,41.79996606,3553.533,0.302,0.278,0.649,0.410,2.134,m,SINGLE,2022-08-19 11:56:00.1 UTC+06:00,2022-08-19 11:56:11.1 UTC+06:00,12,1.5,,,,,,,,Global CS
E46,,,,,78.08580336,41.79995817,3553.198,0.327,0.258,0.691,0.417,2.134,m,SINGLE,2022-08-19 11:56:17.1 UTC+06:00,2022-08-19 11:56:27.1 UTC+06:00,11,1.5,,,,,,,,Global CS
E47,,,,,78.08582667,41.79994873,3552.921,0.365,0.271,0.738,0.454,2.134,m,SINGLE,2022-08-19 11:56:34.1 UTC+06:00,2022-08-19 11:56:45.1 UTC+06:00,12,1.5,,,,,,,,Global CS
E48,,,,,78.08584976,41.79994151,3552.450,0.334,0.267,0.748,0.427,2.134,m,SINGLE,2022-08-19 11:56:53.1 UTC+06:00,2022-08-19 11:57:03.1 UTC+06:00,11,1.5,,,,,,,,Global CS
B50-1_new,,,,,78.08545111,41.80007556,3554.056,1.002,0.848,1.280,1.312,2.134,m,SINGLE,2022-08-19 11:58:17.1 UTC+06:00,2022-08-19 11:58:27.1 UTC+06:00,11,1.6,,,,,,,,Global CS
