Name,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
35,,,,,74.48772054,42.47556352,3417.929,0.013,0.011,0.012,0.017,2.134,m,FIX,2022-08-08 11:14:55.2 UTC+06:00,2022-08-08 11:15:00.2 UTC+06:00,6,1.4,,,,74.48739756,42.47628938,3414.281,85.130,Global CS
36,,,,,74.48774658,42.47552354,3418.103,0.012,0.013,0.010,0.017,2.134,m,FIX,2022-08-08 11:15:23.2 UTC+06:00,2022-08-08 11:15:28.2 UTC+06:00,6,1.4,,,,74.48739756,42.47628938,3414.281,90.022,Global CS
37,,,,,74.48777600,42.47548307,3418.230,0.011,0.012,0.012,0.016,2.134,m,FIX,2022-08-08 11:15:52.2 UTC+06:00,2022-08-08 11:15:58.2 UTC+06:00,7,1.4,,,,74.48739756,42.47628938,3414.281,95.067,Global CS
38,,,,,74.48780903,42.47544342,3419.324,0.013,0.014,0.011,0.019,2.134,m,FIX,2022-08-08 11:16:26.2 UTC+06:00,2022-08-08 11:16:32.2 UTC+06:00,7,1.4,,,,74.48739756,42.47628938,3414.281,100.168,Global CS
39,,,,,74.48783395,42.47540779,3419.904,0.011,0.011,0.011,0.016,2.134,m,FIX,2022-08-08 11:16:55.2 UTC+06:00,2022-08-08 11:17:00.2 UTC+06:00,6,1.4,,,,74.48739756,42.47628938,3414.281,104.646,Global CS
40,,,,,74.48786788,42.47536964,3420.600,0.011,0.015,0.015,0.018,2.134,m,FIX,2022-08-08 11:17:30.2 UTC+06:00,2022-08-08 11:17:36.2 UTC+06:00,7,1.4,,,,74.48739756,42.47628938,3414.281,109.640,Global CS
41,,,,,74.48789332,42.47532923,3421.041,0.011,0.010,0.011,0.015,2.134,m,FIX,2022-08-08 11:18:01.2 UTC+06:00,2022-08-08 11:18:06.2 UTC+06:00,6,1.5,,,,74.48739756,42.47628938,3414.281,114.583,Global CS
42,,,,,74.48793013,42.47528882,3421.088,0.011,0.013,0.011,0.017,2.134,m,FIX,2022-08-08 11:18:28.2 UTC+06:00,2022-08-08 11:18:34.2 UTC+06:00,7,1.5,,,,74.48739756,42.47628938,3414.281,119.856,Global CS
43,,,,,74.48796043,42.47525585,3421.009,0.011,0.010,0.011,0.015,2.134,m,FIX,2022-08-08 11:18:57.2 UTC+06:00,2022-08-08 11:19:02.2 UTC+06:00,6,1.5,,,,74.48739756,42.47628938,3414.281,124.168,Global CS
44,,,,,74.48799681,42.47521759,3420.888,0.010,0.013,0.010,0.017,2.134,m,FIX,2022-08-08 11:19:23.2 UTC+06:00,2022-08-08 11:19:28.2 UTC+06:00,6,1.5,,,,74.48739756,42.47628938,3414.281,129.230,Global CS
45,,,,,74.48803363,42.47517817,3420.415,0.012,0.012,0.010,0.017,2.134,m,FIX,2022-08-08 11:19:52.2 UTC+06:00,2022-08-08 11:19:58.2 UTC+06:00,7,1.4,,,,74.48739756,42.47628938,3414.281,134.391,Global CS
46,,,,,74.48806998,42.47514689,3420.288,0.011,0.011,0.013,0.016,2.134,m,FIX,2022-08-08 11:20:21.2 UTC+06:00,2022-08-08 11:20:26.2 UTC+06:00,6,1.4,,,,74.48739756,42.47628938,3414.281,138.747,Global CS
47,,,,,74.48811486,42.47511450,3420.491,0.012,0.012,0.012,0.017,2.134,m,FIX,2022-08-08 11:20:49.2 UTC+06:00,2022-08-08 11:20:54.2 UTC+06:00,6,1.4,,,,74.48739756,42.47628938,3414.281,143.544,Global CS
48,,,,,74.48814425,42.47507269,3420.621,0.011,0.011,0.011,0.015,2.134,m,FIX,2022-08-08 11:21:22.2 UTC+06:00,2022-08-08 11:21:28.2 UTC+06:00,7,1.4,,,,74.48739756,42.47628938,3414.281,148.772,Global CS
