Name,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
E44,,,,,78.07002066,41.81356909,3531.996,0.286,0.216,0.489,0.358,2.134,m,SINGLE,2022-08-17 15:44:29.9 UTC+06:00,2022-08-17 15:44:43.9 UTC+06:00,15,1.0,,,,,,,,Global CS
E45,,,,,78.07006399,41.81355218,3531.006,0.303,0.217,0.517,0.373,2.134,m,SINGLE,2022-08-17 15:45:11.9 UTC+06:00,2022-08-17 15:45:24.9 UTC+06:00,14,1.0,,,,,,,,Global CS
E46,,,,,78.07011274,41.81353413,3530.621,0.340,0.237,0.495,0.415,2.134,m,SINGLE,2022-08-17 15:45:47.9 UTC+06:00,2022-08-17 15:46:10.9 UTC+06:00,24,1.0,,,,,,,,Global CS
E47,,,,,78.07015887,41.81351322,3530.616,0.521,0.459,0.518,0.695,2.134,m,SINGLE,2022-08-17 15:46:22.9 UTC+06:00,2022-08-17 15:46:36.9 UTC+06:00,15,1.0,,,,,,,,Global CS
E48,,,,,78.07021943,41.81348373,3529.883,0.348,0.213,0.486,0.408,2.134,m,SINGLE,2022-08-17 15:46:58.9 UTC+06:00,2022-08-17 15:47:13.9 UTC+06:00,16,1.0,,,,,,,,Global CS
E49,,,,,78.07025590,41.81346397,3529.435,0.354,0.230,0.481,0.423,2.134,m,SINGLE,2022-08-17 15:47:31.9 UTC+06:00,2022-08-17 15:47:45.9 UTC+06:00,15,1.0,,,,,,,,Global CS
E49a,,,,,78.07031837,41.81344931,3529.708,0.709,0.418,1.002,0.823,2.134,m,SINGLE,2022-08-17 16:46:03.9 UTC+06:00,2022-08-17 16:46:14.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E50,,,,,78.07037779,41.81341606,3528.911,0.663,0.399,0.941,0.774,2.134,m,SINGLE,2022-08-17 16:46:48.9 UTC+06:00,2022-08-17 16:46:56.9 UTC+06:00,9,1.0,,,,,,,,Global CS
E51,,,,,78.07043275,41.81338865,3528.744,0.654,0.405,0.930,0.769,2.134,m,SINGLE,2022-08-17 16:47:19.9 UTC+06:00,2022-08-17 16:47:28.9 UTC+06:00,10,1.0,,,,,,,,Global CS
E52,,,,,78.07048309,41.81336558,3528.433,0.609,0.387,0.917,0.722,2.134,m,SINGLE,2022-08-17 16:47:45.9 UTC+06:00,2022-08-17 16:47:56.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E53,,,,,78.07052984,41.81334094,3527.966,0.409,0.314,0.680,0.515,2.134,m,SINGLE,2022-08-17 16:48:17.9 UTC+06:00,2022-08-17 16:48:26.9 UTC+06:00,10,1.0,,,,,,,,Global CS
E54,,,,,78.07057678,41.81331570,3528.567,0.394,0.280,0.647,0.483,2.134,m,SINGLE,2022-08-17 16:48:47.9 UTC+06:00,2022-08-17 16:48:58.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E55,,,,,78.07061761,41.81329444,3528.051,0.362,0.259,0.591,0.445,2.134,m,SINGLE,2022-08-17 16:49:25.9 UTC+06:00,2022-08-17 16:49:36.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E56,,,,,78.07066385,41.81327080,3528.227,0.412,0.367,0.575,0.552,2.134,m,SINGLE,2022-08-17 16:49:48.9 UTC+06:00,2022-08-17 16:49:59.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E57,,,,,78.07071764,41.81324114,3528.559,0.394,0.315,0.566,0.504,2.134,m,SINGLE,2022-08-17 16:50:13.9 UTC+06:00,2022-08-17 16:50:22.9 UTC+06:00,10,1.0,,,,,,,,Global CS
E58,,,,,78.07077260,41.81321426,3527.995,0.375,0.267,0.545,0.461,2.134,m,SINGLE,2022-08-17 16:50:41.9 UTC+06:00,2022-08-17 16:50:52.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E59,,,,,78.07081908,41.81319379,3528.553,0.483,0.326,0.710,0.583,2.134,m,SINGLE,2022-08-17 16:51:08.9 UTC+06:00,2022-08-17 16:51:16.9 UTC+06:00,9,1.0,,,,,,,,Global CS
E60,,,,,78.07087063,41.81317148,3528.603,0.587,0.369,0.883,0.694,2.134,m,SINGLE,2022-08-17 16:51:34.9 UTC+06:00,2022-08-17 16:51:42.9 UTC+06:00,9,1.0,,,,,,,,Global CS
E61,,,,,78.07091669,41.81315352,3527.503,0.621,0.392,0.963,0.735,2.134,m,SINGLE,2022-08-17 16:51:56.9 UTC+06:00,2022-08-17 16:52:04.9 UTC+06:00,9,1.0,,,,,,,,Global CS
