Name;Easting;Northing;Elevation;Description;Longitude;Latitude;Ellipsoidal height;Easting RMS;Northing RMS;Elevation RMS;Lateral RMS;Antenna height;Antenna height units;Solution status;Averaging start;Averaging end;Samples;PDOP;Base easting;Base northing;Base elevation;Base longitude;Base latitude;Base ellipsoidal height;Baseline;CS name
E39;G24;;;;77.7483325;41.80277269;3854.843;0.379;0.382;0.691;0.538;2.134;m;SINGLE;2022-08-20 13:33:22.9 UTC+06:00;2022-08-20 13:33:33.9 UTC+06:00;12;1.2;;;;;;;;Global CS
E40;;;;;77.74833051;41.80282662;3856.328;0.369;0.386;0.659;0.534;2.134;m;SINGLE;2022-08-20 13:33:45.9 UTC+06:00;2022-08-20 13:33:55.9 UTC+06:00;11;1.2;;;;;;;;Global CS
E41;;;;;77.74833169;41.80286401;3855.42;0.364;0.277;0.644;0.457;2.134;m;SINGLE;2022-08-20 13:34:08.9 UTC+06:00;2022-08-20 13:34:19.9 UTC+06:00;12;1.2;;;;;;;;Global CS
E42;;;;;77.74832898;41.80289544;3855.362;0.384;0.56;0.715;0.679;2.134;m;SINGLE;2022-08-20 13:34:31.9 UTC+06:00;2022-08-20 13:34:41.9 UTC+06:00;11;1.2;;;;;;;;Global CS
E43;;;;;77.74832601;41.80294237;3854.478;0.387;0.701;0.72;0.801;2.134;m;SINGLE;2022-08-20 13:34:53.9 UTC+06:00;2022-08-20 13:35:04.9 UTC+06:00;12;1.2;;;;;;;;Global CS
E44;;;;;77.74833276;41.80298364;3854.158;0.385;0.395;0.681;0.552;2.134;m;SINGLE;2022-08-20 13:35:19.9 UTC+06:00;2022-08-20 13:35:29.9 UTC+06:00;11;1.2;;;;;;;;Global CS
E45;;;;;77.74833659;41.80302163;3852.62;0.395;0.62;0.768;0.735;2.134;m;SINGLE;2022-08-20 13:35:42.9 UTC+06:00;2022-08-20 13:35:52.9 UTC+06:00;11;1.3;;;;;;;;Global CS
E46;;;;;77.74834062;41.80306071;3852.982;0.368;0.651;0.713;0.748;2.134;m;SINGLE;2022-08-20 13:36:04.9 UTC+06:00;2022-08-20 13:36:15.9 UTC+06:00;12;1.3;;;;;;;;Global CS
E47;;;;;77.74834372;41.80310269;3852.74;0.38;0.659;0.697;0.761;2.134;m;SINGLE;2022-08-20 13:36:28.9 UTC+06:00;2022-08-20 13:36:39.9 UTC+06:00;12;1.3;;;;;;;;Global CS
E48;;;;;77.74833432;41.80315467;3853.576;0.459;0.596;0.771;0.752;2.134;m;SINGLE;2022-08-20 13:36:58.9 UTC+06:00;2022-08-20 13:37:08.9 UTC+06:00;11;1.3;;;;;;;;Global CS
G24;;;;;77.74849681;41.80240074;3855.133;0.748;0.617;1.669;0.97;2.134;m;SINGLE;2022-08-20 14:58:28.8 UTC+06:00;2022-08-20 14:58:39.8 UTC+06:00;12;1.5;;;;;;;;Global CS
G23;;;;;77.74850089;41.80237295;3854.528;0.641;0.528;1.41;0.83;2.134;m;SINGLE;2022-08-20 14:59:05.9 UTC+06:00;2022-08-20 14:59:16.9 UTC+06:00;12;1.5;;;;;;;;Global CS
G22;;;;;77.7485098;41.80234561;3855.979;0.454;0.422;1.165;0.62;2.134;m;SINGLE;2022-08-20 14:59:44.8 UTC+06:00;2022-08-20 14:59:54.9 UTC+06:00;11;1.3;;;;;;;;Global CS
G21;;;;;77.74851854;41.80232469;3857.544;0.364;0.414;0.983;0.551;2.134;m;SINGLE;2022-08-20 15:00:07.9 UTC+06:00;2022-08-20 15:00:18.9 UTC+06:00;12;1.3;;;;;;;;Global CS
G20;;;;;77.74852955;41.80229777;3858.483;0.341;0.402;0.922;0.527;2.134;m;SINGLE;2022-08-20 15:00:30.9 UTC+06:00;2022-08-20 15:00:40.9 UTC+06:00;11;1.3;;;;;;;;Global CS
G19;;;;;77.74854265;41.80227318;3858.219;0.419;0.351;1.037;0.546;2.134;m;SINGLE;2022-08-20 15:00:53.9 UTC+06:00;2022-08-20 15:01:04.9 UTC+06:00;12;1.4;;;;;;;;Global CS
G18;;;;;77.74855782;41.80226558;3854.437;0.363;0.359;1.094;0.51;2.134;m;SINGLE;2022-08-20 15:01:16.9 UTC+06:00;2022-08-20 15:01:27.9 UTC+06:00;12;1.3;;;;;;;;Global CS
G17;;;;;77.74856202;41.80224476;3853.786;0.364;0.426;0.963;0.56;2.134;m;SINGLE;2022-08-20 15:01:38.9 UTC+06:00;2022-08-20 15:01:49.9 UTC+06:00;12;1.4;;;;;;;;Global CS
G16;;;;;77.74857206;41.8022165;3854.51;0.455;0.42;1.106;0.619;2.134;m;SINGLE;2022-08-20 15:02:00.9 UTC+06:00;2022-08-20 15:02:10.9 UTC+06:00;11;1.3;;;;;;;;Global CS
G15;;;;;77.7485887;41.80219093;3855.632;0.534;0.453;1.21;0.7;2.134;m;SINGLE;2022-08-20 15:02:21.9 UTC+06:00;2022-08-20 15:02:31.9 UTC+06:00;11;1.3;;;;;;;;Global CS
G14;;;;;77.74860055;41.80216949;3856.643;0.581;0.476;1.308;0.752;2.134;m;SINGLE;2022-08-20 15:02:41.9 UTC+06:00;2022-08-20 15:02:52.9 UTC+06:00;12;1.3;;;;;;;;Global CS
G13;;;;;77.74861837;41.80214277;3856.901;0.618;0.492;1.304;0.79;2.134;m;SINGLE;2022-08-20 15:03:03.9 UTC+06:00;2022-08-20 15:03:13.9 UTC+06:00;11;1.3;;;;;;;;Global CS
G12;;;;;77.74863046;41.80211288;3857.416;0.639;0.496;1.318;0.809;2.134;m;SINGLE;2022-08-20 15:03:25.9 UTC+06:00;2022-08-20 15:03:36.9 UTC+06:00;12;1.2;;;;;;;;Global CS
G11;;;;;77.74863063;41.80207769;3859.614;0.411;0.601;1.179;0.728;2.134;m;SINGLE;2022-08-20 15:03:44.9 UTC+06:00;2022-08-20 15:03:54.9 UTC+06:00;11;1.2;;;;;;;;Global CS
