KAR04_2024-08-18_DD5m.binx
         5.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
1022
 2
0
4  0.00  0.00 5.00  0.00 10.00  0.00 15.00  0.00 312.31 
4  40.00  0.00 45.00  0.00 215.00  0.00 220.00  0.00 1501.02 
4  40.00  0.00 45.00  0.00 220.00  0.00 225.00  0.00 815.33 
4  40.00  0.00 45.00  0.00 225.00  0.00 230.00  0.00 719.29 
4  40.00  0.00 45.00  0.00 230.00  0.00 235.00  0.00 418.92 
4  45.00  0.00 50.00  0.00 55.00  0.00 60.00  0.00 135.40 
4  45.00  0.00 50.00  0.00 60.00  0.00 65.00  0.00 205.66 
4  45.00  0.00 50.00  0.00 65.00  0.00 70.00  0.00 218.08 
4  45.00  0.00 50.00  0.00 70.00  0.00 75.00  0.00 415.87 
4  45.00  0.00 50.00  0.00 75.00  0.00 80.00  0.00 303.46 
4  45.00  0.00 50.00  0.00 80.00  0.00 85.00  0.00 264.78 
4  45.00  0.00 50.00  0.00 85.00  0.00 90.00  0.00 302.33 
4  45.00  0.00 50.00  0.00 90.00  0.00 95.00  0.00 500.30 
4  45.00  0.00 50.00  0.00 95.00  0.00 100.00  0.00 453.65 
4  45.00  0.00 50.00  0.00 100.00  0.00 105.00  0.00 217.93 
4  45.00  0.00 50.00  0.00 105.00  0.00 110.00  0.00 126.83 
4  45.00  0.00 50.00  0.00 110.00  0.00 115.00  0.00 273.19 
4  45.00  0.00 50.00  0.00 115.00  0.00 120.00  0.00 491.11 
4  45.00  0.00 50.00  0.00 120.00  0.00 125.00  0.00 442.25 
4  45.00  0.00 50.00  0.00 125.00  0.00 130.00  0.00 644.18 
4  45.00  0.00 50.00  0.00 130.00  0.00 135.00  0.00 592.56 
4  45.00  0.00 50.00  0.00 135.00  0.00 140.00  0.00 713.89 
4  45.00  0.00 50.00  0.00 140.00  0.00 145.00  0.00 665.53 
4  45.00  0.00 50.00  0.00 145.00  0.00 150.00  0.00 444.05 
4  45.00  0.00 50.00  0.00 150.00  0.00 155.00  0.00 444.52 
4  45.00  0.00 50.00  0.00 155.00  0.00 160.00  0.00 530.69 
4  45.00  0.00 50.00  0.00 160.00  0.00 165.00  0.00 515.00 
4  45.00  0.00 50.00  0.00 165.00  0.00 170.00  0.00 623.62 
4  45.00  0.00 50.00  0.00 170.00  0.00 175.00  0.00 514.10 
4  45.00  0.00 50.00  0.00 175.00  0.00 180.00  0.00 363.30 
4  45.00  0.00 50.00  0.00 180.00  0.00 185.00  0.00 425.43 
4  45.00  0.00 50.00  0.00 185.00  0.00 190.00  0.00 453.63 
4  45.00  0.00 50.00  0.00 190.00  0.00 195.00  0.00 389.52 
4  45.00  0.00 50.00  0.00 195.00  0.00 200.00  0.00 836.91 
4  45.00  0.00 50.00  0.00 200.00  0.00 205.00  0.00 1007.50 
4  45.00  0.00 50.00  0.00 205.00  0.00 210.00  0.00 2062.28 
4  45.00  0.00 50.00  0.00 210.00  0.00 215.00  0.00 202.56 
4  45.00  0.00 50.00  0.00 215.00  0.00 220.00  0.00 1254.98 
4  45.00  0.00 50.00  0.00 220.00  0.00 225.00  0.00 483.21 
4  45.00  0.00 50.00  0.00 225.00  0.00 230.00  0.00 613.67 
4  45.00  0.00 50.00  0.00 230.00  0.00 235.00  0.00 237.97 
4  50.00  0.00 55.00  0.00 60.00  0.00 65.00  0.00 164.90 
4  50.00  0.00 55.00  0.00 65.00  0.00 70.00  0.00 197.74 
4  50.00  0.00 55.00  0.00 70.00  0.00 75.00  0.00 397.33 
4  50.00  0.00 55.00  0.00 75.00  0.00 80.00  0.00 303.93 
4  50.00  0.00 55.00  0.00 80.00  0.00 85.00  0.00 265.98 
4  50.00  0.00 55.00  0.00 85.00  0.00 90.00  0.00 303.98 
4  50.00  0.00 55.00  0.00 90.00  0.00 95.00  0.00 518.12 
4  50.00  0.00 55.00  0.00 95.00  0.00 100.00  0.00 451.19 
4  50.00  0.00 55.00  0.00 100.00  0.00 105.00  0.00 255.84 
4  50.00  0.00 55.00  0.00 105.00  0.00 110.00  0.00 132.54 
4  50.00  0.00 55.00  0.00 110.00  0.00 115.00  0.00 304.66 
4  50.00  0.00 55.00  0.00 115.00  0.00 120.00  0.00 512.93 
4  50.00  0.00 55.00  0.00 120.00  0.00 125.00  0.00 479.51 
4  50.00  0.00 55.00  0.00 125.00  0.00 130.00  0.00 655.06 
4  50.00  0.00 55.00  0.00 130.00  0.00 135.00  0.00 663.07 
4  50.00  0.00 55.00  0.00 135.00  0.00 140.00  0.00 707.22 
4  50.00  0.00 55.00  0.00 140.00  0.00 145.00  0.00 775.54 
4  50.00  0.00 55.00  0.00 145.00  0.00 150.00  0.00 444.35 
4  50.00  0.00 55.00  0.00 150.00  0.00 155.00  0.00 493.19 
4  50.00  0.00 55.00  0.00 155.00  0.00 160.00  0.00 498.06 
4  50.00  0.00 55.00  0.00 160.00  0.00 165.00  0.00 648.92 
4  50.00  0.00 55.00  0.00 165.00  0.00 170.00  0.00 619.57 
4  50.00  0.00 55.00  0.00 170.00  0.00 175.00  0.00 643.26 
4  50.00  0.00 55.00  0.00 175.00  0.00 180.00  0.00 392.18 
4  50.00  0.00 55.00  0.00 180.00  0.00 185.00  0.00 506.04 
4  50.00  0.00 55.00  0.00 185.00  0.00 190.00  0.00 471.56 
4  50.00  0.00 55.00  0.00 190.00  0.00 195.00  0.00 502.92 
4  50.00  0.00 55.00  0.00 195.00  0.00 200.00  0.00 870.63 
4  50.00  0.00 55.00  0.00 200.00  0.00 205.00  0.00 1159.23 
4  50.00  0.00 55.00  0.00 205.00  0.00 210.00  0.00 1393.56 
4  50.00  0.00 55.00  0.00 210.00  0.00 215.00  0.00 1277.15 
4  50.00  0.00 55.00  0.00 215.00  0.00 220.00  0.00 1211.72 
4  50.00  0.00 55.00  0.00 220.00  0.00 225.00  0.00 739.59 
4  50.00  0.00 55.00  0.00 225.00  0.00 230.00  0.00 561.73 
4  50.00  0.00 55.00  0.00 230.00  0.00 235.00  0.00 431.79 
4  55.00  0.00 60.00  0.00 65.00  0.00 70.00  0.00 138.08 
4  55.00  0.00 60.00  0.00 70.00  0.00 75.00  0.00 319.69 
4  55.00  0.00 60.00  0.00 75.00  0.00 80.00  0.00 257.25 
4  55.00  0.00 60.00  0.00 80.00  0.00 85.00  0.00 232.56 
4  55.00  0.00 60.00  0.00 85.00  0.00 90.00  0.00 250.90 
4  55.00  0.00 60.00  0.00 90.00  0.00 95.00  0.00 423.26 
4  55.00  0.00 60.00  0.00 95.00  0.00 100.00  0.00 373.00 
4  55.00  0.00 60.00  0.00 100.00  0.00 105.00  0.00 212.35 
4  55.00  0.00 60.00  0.00 105.00  0.00 110.00  0.00 107.92 
4  55.00  0.00 60.00  0.00 110.00  0.00 115.00  0.00 246.98 
4  55.00  0.00 60.00  0.00 115.00  0.00 120.00  0.00 438.11 
4  55.00  0.00 60.00  0.00 120.00  0.00 125.00  0.00 410.58 
4  55.00  0.00 60.00  0.00 125.00  0.00 130.00  0.00 561.86 
4  55.00  0.00 60.00  0.00 130.00  0.00 135.00  0.00 592.81 
4  55.00  0.00 60.00  0.00 135.00  0.00 140.00  0.00 612.86 
4  55.00  0.00 60.00  0.00 140.00  0.00 145.00  0.00 701.31 
4  55.00  0.00 60.00  0.00 145.00  0.00 150.00  0.00 393.37 
4  55.00  0.00 60.00  0.00 150.00  0.00 155.00  0.00 448.54 
4  55.00  0.00 60.00  0.00 155.00  0.00 160.00  0.00 405.71 
4  55.00  0.00 60.00  0.00 160.00  0.00 165.00  0.00 579.26 
4  55.00  0.00 60.00  0.00 165.00  0.00 170.00  0.00 509.97 
4  55.00  0.00 60.00  0.00 170.00  0.00 175.00  0.00 582.88 
4  55.00  0.00 60.00  0.00 175.00  0.00 180.00  0.00 335.40 
4  55.00  0.00 60.00  0.00 180.00  0.00 185.00  0.00 444.20 
4  55.00  0.00 60.00  0.00 185.00  0.00 190.00  0.00 401.57 
4  55.00  0.00 60.00  0.00 190.00  0.00 195.00  0.00 449.81 
4  55.00  0.00 60.00  0.00 195.00  0.00 200.00  0.00 743.88 
4  55.00  0.00 60.00  0.00 200.00  0.00 205.00  0.00 1045.91 
4  55.00  0.00 60.00  0.00 205.00  0.00 210.00  0.00 988.56 
4  55.00  0.00 60.00  0.00 210.00  0.00 215.00  0.00 1337.87 
4  55.00  0.00 60.00  0.00 215.00  0.00 220.00  0.00 1062.78 
4  55.00  0.00 60.00  0.00 220.00  0.00 225.00  0.00 669.64 
4  55.00  0.00 60.00  0.00 225.00  0.00 230.00  0.00 433.53 
4  55.00  0.00 60.00  0.00 230.00  0.00 235.00  0.00 413.84 
4  60.00  0.00 65.00  0.00 70.00  0.00 75.00  0.00 299.06 
4  60.00  0.00 65.00  0.00 75.00  0.00 80.00  0.00 272.94 
4  60.00  0.00 65.00  0.00 80.00  0.00 85.00  0.00 258.13 
4  60.00  0.00 65.00  0.00 85.00  0.00 90.00  0.00 265.98 
4  60.00  0.00 65.00  0.00 90.00  0.00 95.00  0.00 437.46 
4  60.00  0.00 65.00  0.00 95.00  0.00 100.00  0.00 397.23 
4  60.00  0.00 65.00  0.00 100.00  0.00 105.00  0.00 216.21 
4  60.00  0.00 65.00  0.00 105.00  0.00 110.00  0.00 111.49 
4  60.00  0.00 65.00  0.00 110.00  0.00 115.00  0.00 269.13 
4  60.00  0.00 65.00  0.00 115.00  0.00 120.00  0.00 453.66 
4  60.00  0.00 65.00  0.00 120.00  0.00 125.00  0.00 451.32 
4  60.00  0.00 65.00  0.00 125.00  0.00 130.00  0.00 629.08 
4  60.00  0.00 65.00  0.00 130.00  0.00 135.00  0.00 669.36 
4  60.00  0.00 65.00  0.00 135.00  0.00 140.00  0.00 693.84 
4  60.00  0.00 65.00  0.00 140.00  0.00 145.00  0.00 795.79 
4  60.00  0.00 65.00  0.00 145.00  0.00 150.00  0.00 445.96 
4  60.00  0.00 65.00  0.00 150.00  0.00 155.00  0.00 533.70 
4  60.00  0.00 65.00  0.00 155.00  0.00 160.00  0.00 440.68 
4  60.00  0.00 65.00  0.00 160.00  0.00 165.00  0.00 641.96 
4  60.00  0.00 65.00  0.00 165.00  0.00 170.00  0.00 542.72 
4  60.00  0.00 65.00  0.00 170.00  0.00 175.00  0.00 640.31 
4  60.00  0.00 65.00  0.00 175.00  0.00 180.00  0.00 331.78 
4  60.00  0.00 65.00  0.00 180.00  0.00 185.00  0.00 509.57 
4  60.00  0.00 65.00  0.00 185.00  0.00 190.00  0.00 425.82 
4  60.00  0.00 65.00  0.00 190.00  0.00 195.00  0.00 492.52 
4  60.00  0.00 65.00  0.00 195.00  0.00 200.00  0.00 835.41 
4  60.00  0.00 65.00  0.00 200.00  0.00 205.00  0.00 1282.22 
4  60.00  0.00 65.00  0.00 205.00  0.00 210.00  0.00 1268.67 
4  60.00  0.00 65.00  0.00 210.00  0.00 215.00  0.00 1273.44 
4  60.00  0.00 65.00  0.00 215.00  0.00 220.00  0.00 1190.89 
4  60.00  0.00 65.00  0.00 220.00  0.00 225.00  0.00 785.34 
4  60.00  0.00 65.00  0.00 225.00  0.00 230.00  0.00 516.82 
4  60.00  0.00 65.00  0.00 230.00  0.00 235.00  0.00 470.67 
4  65.00  0.00 70.00  0.00 75.00  0.00 80.00  0.00 187.75 
4  65.00  0.00 70.00  0.00 80.00  0.00 85.00  0.00 187.27 
4  65.00  0.00 70.00  0.00 85.00  0.00 90.00  0.00 195.18 
4  65.00  0.00 70.00  0.00 90.00  0.00 95.00  0.00 314.52 
4  65.00  0.00 70.00  0.00 95.00  0.00 100.00  0.00 295.44 
4  65.00  0.00 70.00  0.00 100.00  0.00 105.00  0.00 157.91 
4  65.00  0.00 70.00  0.00 105.00  0.00 110.00  0.00 82.07 
4  65.00  0.00 70.00  0.00 110.00  0.00 115.00  0.00 192.33 
4  65.00  0.00 70.00  0.00 115.00  0.00 120.00  0.00 354.38 
4  65.00  0.00 70.00  0.00 120.00  0.00 125.00  0.00 349.98 
4  65.00  0.00 70.00  0.00 125.00  0.00 130.00  0.00 501.68 
4  65.00  0.00 70.00  0.00 130.00  0.00 135.00  0.00 540.09 
4  65.00  0.00 70.00  0.00 135.00  0.00 140.00  0.00 568.29 
4  65.00  0.00 70.00  0.00 140.00  0.00 145.00  0.00 647.70 
4  65.00  0.00 70.00  0.00 145.00  0.00 150.00  0.00 373.09 
4  65.00  0.00 70.00  0.00 150.00  0.00 155.00  0.00 410.16 
4  65.00  0.00 70.00  0.00 155.00  0.00 160.00  0.00 371.92 
4  65.00  0.00 70.00  0.00 160.00  0.00 165.00  0.00 485.18 
4  65.00  0.00 70.00  0.00 165.00  0.00 170.00  0.00 442.33 
4  65.00  0.00 70.00  0.00 170.00  0.00 175.00  0.00 493.05 
4  65.00  0.00 70.00  0.00 175.00  0.00 180.00  0.00 271.47 
4  65.00  0.00 70.00  0.00 180.00  0.00 185.00  0.00 385.75 
4  65.00  0.00 70.00  0.00 185.00  0.00 190.00  0.00 361.03 
4  65.00  0.00 70.00  0.00 190.00  0.00 195.00  0.00 386.69 
4  65.00  0.00 70.00  0.00 195.00  0.00 200.00  0.00 662.63 
4  65.00  0.00 70.00  0.00 200.00  0.00 205.00  0.00 931.16 
4  65.00  0.00 70.00  0.00 205.00  0.00 210.00  0.00 1050.70 
4  65.00  0.00 70.00  0.00 210.00  0.00 215.00  0.00 1067.48 
4  65.00  0.00 70.00  0.00 215.00  0.00 220.00  0.00 1032.67 
4  65.00  0.00 70.00  0.00 220.00  0.00 225.00  0.00 610.48 
4  65.00  0.00 70.00  0.00 225.00  0.00 230.00  0.00 402.10 
4  65.00  0.00 70.00  0.00 230.00  0.00 235.00  0.00 318.52 
4  70.00  0.00 75.00  0.00 80.00  0.00 85.00  0.00 178.31 
4  70.00  0.00 75.00  0.00 85.00  0.00 90.00  0.00 205.44 
4  70.00  0.00 75.00  0.00 90.00  0.00 95.00  0.00 347.08 
4  70.00  0.00 75.00  0.00 95.00  0.00 100.00  0.00 341.27 
4  70.00  0.00 75.00  0.00 100.00  0.00 105.00  0.00 202.08 
4  70.00  0.00 75.00  0.00 105.00  0.00 110.00  0.00 108.47 
4  70.00  0.00 75.00  0.00 110.00  0.00 115.00  0.00 263.32 
4  70.00  0.00 75.00  0.00 115.00  0.00 120.00  0.00 471.03 
4  70.00  0.00 75.00  0.00 120.00  0.00 125.00  0.00 466.94 
4  70.00  0.00 75.00  0.00 125.00  0.00 130.00  0.00 662.98 
4  70.00  0.00 75.00  0.00 130.00  0.00 135.00  0.00 691.29 
4  70.00  0.00 75.00  0.00 135.00  0.00 140.00  0.00 741.85 
4  70.00  0.00 75.00  0.00 140.00  0.00 145.00  0.00 836.05 
4  70.00  0.00 75.00  0.00 145.00  0.00 150.00  0.00 480.82 
4  70.00  0.00 75.00  0.00 150.00  0.00 155.00  0.00 532.83 
4  70.00  0.00 75.00  0.00 155.00  0.00 160.00  0.00 517.28 
4  70.00  0.00 75.00  0.00 160.00  0.00 165.00  0.00 668.55 
4  70.00  0.00 75.00  0.00 165.00  0.00 170.00  0.00 628.18 
4  70.00  0.00 75.00  0.00 170.00  0.00 175.00  0.00 677.03 
4  70.00  0.00 75.00  0.00 175.00  0.00 180.00  0.00 395.84 
4  70.00  0.00 75.00  0.00 180.00  0.00 185.00  0.00 540.74 
4  70.00  0.00 75.00  0.00 185.00  0.00 190.00  0.00 478.50 
4  70.00  0.00 75.00  0.00 190.00  0.00 195.00  0.00 541.70 
4  70.00  0.00 75.00  0.00 195.00  0.00 200.00  0.00 931.41 
4  70.00  0.00 75.00  0.00 200.00  0.00 205.00  0.00 1301.47 
4  70.00  0.00 75.00  0.00 205.00  0.00 210.00  0.00 1489.86 
4  70.00  0.00 75.00  0.00 210.00  0.00 215.00  0.00 1424.95 
4  70.00  0.00 75.00  0.00 215.00  0.00 220.00  0.00 1326.11 
4  70.00  0.00 75.00  0.00 220.00  0.00 225.00  0.00 853.03 
4  70.00  0.00 75.00  0.00 225.00  0.00 230.00  0.00 579.27 
4  70.00  0.00 75.00  0.00 230.00  0.00 235.00  0.00 503.09 
4  75.00  0.00 80.00  0.00 85.00  0.00 90.00  0.00 106.46 
4  75.00  0.00 80.00  0.00 90.00  0.00 95.00  0.00 181.74 
4  75.00  0.00 80.00  0.00 95.00  0.00 100.00  0.00 185.97 
4  75.00  0.00 80.00  0.00 100.00  0.00 105.00  0.00 108.67 
4  75.00  0.00 80.00  0.00 105.00  0.00 110.00  0.00 59.92 
4  75.00  0.00 80.00  0.00 110.00  0.00 115.00  0.00 145.39 
4  75.00  0.00 80.00  0.00 115.00  0.00 120.00  0.00 276.51 
4  75.00  0.00 80.00  0.00 120.00  0.00 125.00  0.00 280.22 
4  75.00  0.00 80.00  0.00 125.00  0.00 130.00  0.00 414.69 
4  75.00  0.00 80.00  0.00 130.00  0.00 135.00  0.00 437.38 
4  75.00  0.00 80.00  0.00 135.00  0.00 140.00  0.00 478.68 
4  75.00  0.00 80.00  0.00 140.00  0.00 145.00  0.00 530.81 
4  75.00  0.00 80.00  0.00 145.00  0.00 150.00  0.00 316.84 
4  75.00  0.00 80.00  0.00 150.00  0.00 155.00  0.00 336.92 
4  75.00  0.00 80.00  0.00 155.00  0.00 160.00  0.00 321.03 
4  75.00  0.00 80.00  0.00 160.00  0.00 165.00  0.00 382.32 
4  75.00  0.00 80.00  0.00 165.00  0.00 170.00  0.00 379.14 
4  75.00  0.00 80.00  0.00 170.00  0.00 175.00  0.00 388.28 
4  75.00  0.00 80.00  0.00 175.00  0.00 180.00  0.00 235.53 
4  75.00  0.00 80.00  0.00 180.00  0.00 185.00  0.00 311.73 
4  75.00  0.00 80.00  0.00 185.00  0.00 190.00  0.00 306.70 
4  75.00  0.00 80.00  0.00 190.00  0.00 195.00  0.00 306.73 
4  75.00  0.00 80.00  0.00 195.00  0.00 200.00  0.00 571.81 
4  75.00  0.00 80.00  0.00 200.00  0.00 205.00  0.00 758.91 
4  75.00  0.00 80.00  0.00 205.00  0.00 210.00  0.00 1061.53 
4  75.00  0.00 80.00  0.00 210.00  0.00 215.00  0.00 694.59 
4  75.00  0.00 80.00  0.00 215.00  0.00 220.00  0.00 878.69 
4  75.00  0.00 80.00  0.00 220.00  0.00 225.00  0.00 480.92 
4  75.00  0.00 80.00  0.00 225.00  0.00 230.00  0.00 370.52 
4  75.00  0.00 80.00  0.00 230.00  0.00 235.00  0.00 248.88 
4  80.00  0.00 85.00  0.00 90.00  0.00 95.00  0.00 124.30 
4  80.00  0.00 85.00  0.00 95.00  0.00 100.00  0.00 131.70 
4  80.00  0.00 85.00  0.00 100.00  0.00 105.00  0.00 84.21 
4  80.00  0.00 85.00  0.00 105.00  0.00 110.00  0.00 46.51 
4  80.00  0.00 85.00  0.00 110.00  0.00 115.00  0.00 113.26 
4  80.00  0.00 85.00  0.00 115.00  0.00 120.00  0.00 224.68 
4  80.00  0.00 85.00  0.00 120.00  0.00 125.00  0.00 231.31 
4  80.00  0.00 85.00  0.00 125.00  0.00 130.00  0.00 345.35 
4  80.00  0.00 85.00  0.00 130.00  0.00 135.00  0.00 365.92 
4  80.00  0.00 85.00  0.00 135.00  0.00 140.00  0.00 403.71 
4  80.00  0.00 85.00  0.00 140.00  0.00 145.00  0.00 447.64 
4  80.00  0.00 85.00  0.00 145.00  0.00 150.00  0.00 271.82 
4  80.00  0.00 85.00  0.00 150.00  0.00 155.00  0.00 253.47 
4  80.00  0.00 85.00  0.00 155.00  0.00 160.00  0.00 296.01 
4  80.00  0.00 85.00  0.00 160.00  0.00 165.00  0.00 290.33 
4  80.00  0.00 85.00  0.00 165.00  0.00 170.00  0.00 331.01 
4  80.00  0.00 85.00  0.00 170.00  0.00 175.00  0.00 309.20 
4  80.00  0.00 85.00  0.00 175.00  0.00 180.00  0.00 202.12 
4  80.00  0.00 85.00  0.00 180.00  0.00 185.00  0.00 235.07 
4  80.00  0.00 85.00  0.00 185.00  0.00 190.00  0.00 261.35 
4  80.00  0.00 85.00  0.00 190.00  0.00 195.00  0.00 249.85 
4  80.00  0.00 85.00  0.00 195.00  0.00 200.00  0.00 456.92 
4  80.00  0.00 85.00  0.00 200.00  0.00 205.00  0.00 485.67 
4  80.00  0.00 85.00  0.00 205.00  0.00 210.00  0.00 860.23 
4  80.00  0.00 85.00  0.00 210.00  0.00 215.00  0.00 636.78 
4  80.00  0.00 85.00  0.00 215.00  0.00 220.00  0.00 713.27 
4  80.00  0.00 85.00  0.00 220.00  0.00 225.00  0.00 384.21 
4  80.00  0.00 85.00  0.00 225.00  0.00 230.00  0.00 313.09 
4  80.00  0.00 85.00  0.00 230.00  0.00 235.00  0.00 157.27 
4  85.00  0.00 90.00  0.00 95.00  0.00 100.00  0.00 177.92 
4  85.00  0.00 90.00  0.00 100.00  0.00 105.00  0.00 113.75 
4  85.00  0.00 90.00  0.00 105.00  0.00 110.00  0.00 63.83 
4  85.00  0.00 90.00  0.00 110.00  0.00 115.00  0.00 162.17 
4  85.00  0.00 90.00  0.00 115.00  0.00 120.00  0.00 338.89 
4  85.00  0.00 90.00  0.00 120.00  0.00 125.00  0.00 361.79 
4  85.00  0.00 90.00  0.00 125.00  0.00 130.00  0.00 574.88 
4  85.00  0.00 90.00  0.00 130.00  0.00 135.00  0.00 601.41 
4  85.00  0.00 90.00  0.00 135.00  0.00 140.00  0.00 666.22 
4  85.00  0.00 90.00  0.00 140.00  0.00 145.00  0.00 762.38 
4  85.00  0.00 90.00  0.00 145.00  0.00 150.00  0.00 450.59 
4  85.00  0.00 90.00  0.00 150.00  0.00 155.00  0.00 458.83 
4  85.00  0.00 90.00  0.00 155.00  0.00 160.00  0.00 384.56 
4  85.00  0.00 90.00  0.00 160.00  0.00 165.00  0.00 433.25 
4  85.00  0.00 90.00  0.00 165.00  0.00 170.00  0.00 389.60 
4  85.00  0.00 90.00  0.00 170.00  0.00 175.00  0.00 432.51 
4  85.00  0.00 90.00  0.00 175.00  0.00 180.00  0.00 236.02 
4  85.00  0.00 90.00  0.00 180.00  0.00 185.00  0.00 326.72 
4  85.00  0.00 90.00  0.00 185.00  0.00 190.00  0.00 323.92 
4  85.00  0.00 90.00  0.00 190.00  0.00 195.00  0.00 331.00 
4  85.00  0.00 90.00  0.00 195.00  0.00 200.00  0.00 558.09 
4  85.00  0.00 90.00  0.00 200.00  0.00 205.00  0.00 782.86 
4  85.00  0.00 90.00  0.00 205.00  0.00 210.00  0.00 955.12 
4  85.00  0.00 90.00  0.00 210.00  0.00 215.00  0.00 930.89 
4  85.00  0.00 90.00  0.00 215.00  0.00 220.00  0.00 920.79 
4  85.00  0.00 90.00  0.00 220.00  0.00 225.00  0.00 515.70 
4  85.00  0.00 90.00  0.00 225.00  0.00 230.00  0.00 365.82 
4  85.00  0.00 90.00  0.00 230.00  0.00 235.00  0.00 232.29 
4  90.00  0.00 95.00  0.00 100.00  0.00 105.00  0.00 147.58 
4  90.00  0.00 95.00  0.00 105.00  0.00 110.00  0.00 90.32 
4  90.00  0.00 95.00  0.00 110.00  0.00 115.00  0.00 268.95 
4  90.00  0.00 95.00  0.00 115.00  0.00 120.00  0.00 593.08 
4  90.00  0.00 95.00  0.00 120.00  0.00 125.00  0.00 684.01 
4  90.00  0.00 95.00  0.00 125.00  0.00 130.00  0.00 1093.04 
4  90.00  0.00 95.00  0.00 130.00  0.00 135.00  0.00 1230.64 
4  90.00  0.00 95.00  0.00 135.00  0.00 140.00  0.00 1349.41 
4  90.00  0.00 95.00  0.00 140.00  0.00 145.00  0.00 1576.13 
4  90.00  0.00 95.00  0.00 145.00  0.00 150.00  0.00 927.85 
4  90.00  0.00 95.00  0.00 150.00  0.00 155.00  0.00 975.08 
4  90.00  0.00 95.00  0.00 155.00  0.00 160.00  0.00 755.47 
4  90.00  0.00 95.00  0.00 160.00  0.00 165.00  0.00 889.07 
4  90.00  0.00 95.00  0.00 165.00  0.00 170.00  0.00 732.10 
4  90.00  0.00 95.00  0.00 170.00  0.00 175.00  0.00 861.56 
4  90.00  0.00 95.00  0.00 175.00  0.00 180.00  0.00 429.00 
4  90.00  0.00 95.00  0.00 180.00  0.00 185.00  0.00 653.25 
4  90.00  0.00 95.00  0.00 185.00  0.00 190.00  0.00 584.16 
4  90.00  0.00 95.00  0.00 190.00  0.00 195.00  0.00 663.43 
4  90.00  0.00 95.00  0.00 195.00  0.00 200.00  0.00 1079.80 
4  90.00  0.00 95.00  0.00 200.00  0.00 205.00  0.00 1719.77 
4  90.00  0.00 95.00  0.00 205.00  0.00 210.00  0.00 1747.25 
4  90.00  0.00 95.00  0.00 210.00  0.00 215.00  0.00 1706.78 
4  90.00  0.00 95.00  0.00 215.00  0.00 220.00  0.00 1684.05 
4  90.00  0.00 95.00  0.00 220.00  0.00 225.00  0.00 1065.52 
4  90.00  0.00 95.00  0.00 225.00  0.00 230.00  0.00 618.86 
4  90.00  0.00 95.00  0.00 230.00  0.00 235.00  0.00 641.15 
4  95.00  0.00 100.00  0.00 105.00  0.00 110.00  0.00 39.56 
4  95.00  0.00 100.00  0.00 110.00  0.00 115.00  0.00 122.82 
4  95.00  0.00 100.00  0.00 115.00  0.00 120.00  0.00 302.93 
4  95.00  0.00 100.00  0.00 120.00  0.00 125.00  0.00 381.88 
4  95.00  0.00 100.00  0.00 125.00  0.00 130.00  0.00 651.52 
4  95.00  0.00 100.00  0.00 130.00  0.00 135.00  0.00 763.04 
4  95.00  0.00 100.00  0.00 135.00  0.00 140.00  0.00 869.09 
4  95.00  0.00 100.00  0.00 140.00  0.00 145.00  0.00 1041.32 
4  95.00  0.00 100.00  0.00 145.00  0.00 150.00  0.00 628.74 
4  95.00  0.00 100.00  0.00 150.00  0.00 155.00  0.00 656.97 
4  95.00  0.00 100.00  0.00 155.00  0.00 160.00  0.00 539.53 
4  95.00  0.00 100.00  0.00 160.00  0.00 165.00  0.00 619.62 
4  95.00  0.00 100.00  0.00 165.00  0.00 170.00  0.00 534.57 
4  95.00  0.00 100.00  0.00 170.00  0.00 175.00  0.00 594.59 
4  95.00  0.00 100.00  0.00 175.00  0.00 180.00  0.00 326.59 
4  95.00  0.00 100.00  0.00 180.00  0.00 185.00  0.00 461.13 
4  95.00  0.00 100.00  0.00 185.00  0.00 190.00  0.00 437.29 
4  95.00  0.00 100.00  0.00 190.00  0.00 195.00  0.00 450.21 
4  95.00  0.00 100.00  0.00 195.00  0.00 200.00  0.00 786.40 
4  95.00  0.00 100.00  0.00 200.00  0.00 205.00  0.00 1127.57 
4  95.00  0.00 100.00  0.00 205.00  0.00 210.00  0.00 1220.09 
4  95.00  0.00 100.00  0.00 210.00  0.00 215.00  0.00 1366.08 
4  95.00  0.00 100.00  0.00 215.00  0.00 220.00  0.00 1292.05 
4  95.00  0.00 100.00  0.00 220.00  0.00 225.00  0.00 766.90 
4  95.00  0.00 100.00  0.00 225.00  0.00 230.00  0.00 492.47 
4  95.00  0.00 100.00  0.00 230.00  0.00 235.00  0.00 413.72 
4  100.00  0.00 105.00  0.00 110.00  0.00 115.00  0.00 65.39 
4  100.00  0.00 105.00  0.00 115.00  0.00 120.00  0.00 111.10 
4  100.00  0.00 105.00  0.00 120.00  0.00 125.00  0.00 155.46 
4  100.00  0.00 105.00  0.00 125.00  0.00 130.00  0.00 292.47 
4  100.00  0.00 105.00  0.00 130.00  0.00 135.00  0.00 369.14 
4  100.00  0.00 105.00  0.00 135.00  0.00 140.00  0.00 431.59 
4  100.00  0.00 105.00  0.00 140.00  0.00 145.00  0.00 546.11 
4  100.00  0.00 105.00  0.00 145.00  0.00 150.00  0.00 331.73 
4  100.00  0.00 105.00  0.00 150.00  0.00 155.00  0.00 381.57 
4  100.00  0.00 105.00  0.00 155.00  0.00 160.00  0.00 253.27 
