Name;Easting;Northing;Elevation;Description;Longitude;Latitude;Ellipsoidal height;Easting RMS;Northing RMS;Elevation RMS;Lateral RMS;Antenna height;Antenna height units;Solution status;Averaging start;Averaging end;Samples;PDOP;Base easting;Base northing;Base elevation;Base longitude;Base latitude;Base ellipsoidal height;Baseline;CS name
27;G3;;;;74.49795661;42.48294111;3175.582;0.356;0.263;0.711;0.442;2.134;m;SINGLE;2022-08-09 15:30:26.7 UTC+06:00;2022-08-09 15:30:36.7 UTC+06:00;11;1.1;;;;;;;;Global CS
28;G4;;;;74.49791871;42.48296371;3175.166;0.356;0.263;0.719;0.443;2.134;m;SINGLE;2022-08-09 15:31:09.7 UTC+06:00;2022-08-09 15:31:20.7 UTC+06:00;12;1.1;;;;;;;;Global CS
29;G5;;;;74.49786677;42.48299663;3172.969;0.335;0.249;0.714;0.418;2.134;m;SINGLE;2022-08-09 15:31:50.7 UTC+06:00;2022-08-09 15:32:01.7 UTC+06:00;12;1.1;;;;;;;;Global CS
30;G6;;;;74.49783422;42.48302059;3173.129;0.39;0.271;0.713;0.474;2.134;m;SINGLE;2022-08-09 15:32:18.7 UTC+06:00;2022-08-09 15:32:28.7 UTC+06:00;11;1.1;;;;;;;;Global CS
31;G7;;;;74.49777455;42.48305263;3173.915;0.337;0.25;0.73;0.419;2.134;m;SINGLE;2022-08-09 15:32:50.7 UTC+06:00;2022-08-09 15:33:00.7 UTC+06:00;11;1.1;;;;;;;;Global CS
32;G8;;;;74.49774809;42.48308203;3173.35;0.318;0.255;0.68;0.407;2.134;m;SINGLE;2022-08-09 15:33:40.7 UTC+06:00;2022-08-09 15:33:51.7 UTC+06:00;12;1.1;;;;;;;;Global CS
33;G9;;;;74.49769619;42.48310719;3172.272;0.319;0.234;0.668;0.396;2.134;m;SINGLE;2022-08-09 15:34:31.7 UTC+06:00;2022-08-09 15:34:42.7 UTC+06:00;12;1.1;;;;;;;;Global CS
34;G10;;;;74.49763645;42.48313904;3174.35;0.331;0.24;0.684;0.409;2.134;m;SINGLE;2022-08-09 15:35:12.7 UTC+06:00;2022-08-09 15:35:22.7 UTC+06:00;11;1.2;;;;;;;;Global CS
35;G11;;;;74.49761193;42.48316776;3173.269;0.325;0.266;0.689;0.42;2.134;m;SINGLE;2022-08-09 15:35:55.7 UTC+06:00;2022-08-09 15:36:06.7 UTC+06:00;12;1.2;;;;;;;;Global CS
36;G12;;;;74.49755051;42.48319963;3173.967;0.338;0.244;0.704;0.417;2.134;m;SINGLE;2022-08-09 15:36:29.7 UTC+06:00;2022-08-09 15:36:40.7 UTC+06:00;12;1.1;;;;;;;;Global CS
37;G13;;;;74.49749982;42.48321892;3171.951;0.325;0.243;0.686;0.406;2.134;m;SINGLE;2022-08-09 15:37:13.7 UTC+06:00;2022-08-09 15:37:24.7 UTC+06:00;12;1.2;;;;;;;;Global CS
38;G14;;;;74.49744496;42.4832406;3172.36;0.387;0.327;0.688;0.507;2.134;m;SINGLE;2022-08-09 15:37:42.7 UTC+06:00;2022-08-09 15:37:52.7 UTC+06:00;11;1.1;;;;;;;;Global CS
39;G15;;;;74.49738641;42.48327197;3172.259;0.355;0.25;0.675;0.434;2.134;m;SINGLE;2022-08-09 15:38:17.7 UTC+06:00;2022-08-09 15:38:28.7 UTC+06:00;12;1.1;;;;;;;;Global CS
40;G16;;;;74.4973509;42.48329496;3171.31;0.344;0.304;0.69;0.459;2.134;m;SINGLE;2022-08-09 15:38:47.7 UTC+06:00;2022-08-09 15:38:57.7 UTC+06:00;11;1.2;;;;;;;;Global CS
41;G17;;;;74.49730394;42.48331643;3173.162;0.36;0.246;0.795;0.436;2.134;m;SINGLE;2022-08-09 15:39:16.7 UTC+06:00;2022-08-09 15:39:27.7 UTC+06:00;12;1.2;;;;;;;;Global CS
42;G18;;;;74.49724862;42.48334247;3174.806;0.312;0.236;0.65;0.391;2.134;m;SINGLE;2022-08-09 15:40:09.7 UTC+06:00;2022-08-09 15:40:19.7 UTC+06:00;11;1.1;;;;;;;;Global CS
43;G19;;;;74.49719623;42.48336671;3174.33;0.372;0.262;0.655;0.455;2.134;m;SINGLE;2022-08-09 15:40:37.7 UTC+06:00;2022-08-09 15:40:48.7 UTC+06:00;12;1.1;;;;;;;;Global CS
44;G20;;;;74.49714781;42.48338952;3173.045;0.32;0.304;0.653;0.441;2.134;m;SINGLE;2022-08-09 15:41:07.7 UTC+06:00;2022-08-09 15:41:17.7 UTC+06:00;11;1.1;;;;;;;;Global CS
45;G21;;;;74.49710351;42.48341515;3173.542;0.337;0.267;0.668;0.43;2.134;m;SINGLE;2022-08-09 15:41:33.7 UTC+06:00;2022-08-09 15:41:43.8 UTC+06:00;11;1.1;;;;;;;;Global CS
46;G22;;;;74.49705841;42.48343376;3173.867;0.337;0.261;0.665;0.426;2.134;m;SINGLE;2022-08-09 15:41:58.7 UTC+06:00;2022-08-09 15:42:09.7 UTC+06:00;12;1.1;;;;;;;;Global CS
47;G23;;;;74.49701854;42.48346039;3173.642;0.342;0.248;0.661;0.422;2.134;m;SINGLE;2022-08-09 15:42:25.7 UTC+06:00;2022-08-09 15:42:35.7 UTC+06:00;11;1.1;;;;;;;;Global CS
48;G24;;;;74.49697685;42.48348853;3174.965;0.341;0.257;0.681;0.427;2.134;m;SINGLE;2022-08-09 15:42:50.7 UTC+06:00;2022-08-09 15:43:00.7 UTC+06:00;11;1.2;;;;;;;;Global CS
49;;;;;74.4969293;42.48353898;3175.089;0.567;0.273;0.625;0.629;2.134;m;SINGLE;2022-08-09 17:30:00.9 UTC+06:00;2022-08-09 17:30:11.9 UTC+06:00;12;1.1;;;;;;;;Global CS
50;;;;;74.49689471;42.48356281;3175.169;0.584;0.352;0.623;0.682;2.134;m;SINGLE;2022-08-09 17:30:24.9 UTC+06:00;2022-08-09 17:30:35.9 UTC+06:00;12;1.1;;;;;;;;Global CS
