Name,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
34,,,,,74.48512469,42.48037089,3228.222,0.013,0.011,0.012,0.017,2.134,m,FIX,2022-08-07 10:53:58.4 UTC+06:00,2022-08-07 10:54:03.4 UTC+06:00,6,1.4,,,,74.48622099,42.48116982,3210.508,128.112,Global CS
35,,,,,74.48508485,42.48039595,3226.010,0.013,0.013,0.019,0.018,2.134,m,FIX,2022-08-07 10:54:44.4 UTC+06:00,2022-08-07 10:54:49.4 UTC+06:00,6,1.4,,,,74.48622099,42.48116982,3210.508,128.242,Global CS
36,,,,,74.48504142,42.48042390,3224.435,0.013,0.013,0.010,0.019,2.134,m,FIX,2022-08-07 10:55:20.4 UTC+06:00,2022-08-07 10:55:25.4 UTC+06:00,6,1.4,,,,74.48622099,42.48116982,3210.508,128.641,Global CS
37,,,,,74.48499412,42.48045340,3225.707,0.011,0.012,0.017,0.016,2.134,m,FIX,2022-08-07 10:56:06.4 UTC+06:00,2022-08-07 10:56:11.4 UTC+06:00,6,1.4,,,,74.48622099,42.48116982,3210.508,129.719,Global CS
38,,,,,74.48494644,42.48047970,3225.607,0.018,0.016,0.011,0.023,2.134,m,FIX,2022-08-07 10:56:47.4 UTC+06:00,2022-08-07 10:56:53.4 UTC+06:00,7,1.4,,,,74.48622099,42.48116982,3210.508,131.054,Global CS
39,,,,,74.48490185,42.48050831,3225.676,0.013,0.015,0.010,0.020,2.134,m,FIX,2022-08-07 10:57:09.4 UTC+06:00,2022-08-07 10:57:15.4 UTC+06:00,7,1.4,,,,74.48622099,42.48116982,3210.508,132.216,Global CS
40,,,,,74.48485730,42.48053938,3224.328,0.011,0.013,0.013,0.017,2.134,m,FIX,2022-08-07 10:57:39.4 UTC+06:00,2022-08-07 10:57:45.4 UTC+06:00,7,1.4,,,,74.48622099,42.48116982,3210.508,133.226,Global CS
41,,,,,74.48481770,42.48056708,3223.004,0.010,0.014,0.011,0.017,2.134,m,FIX,2022-08-07 10:58:05.4 UTC+06:00,2022-08-07 10:58:11.4 UTC+06:00,7,1.4,,,,74.48622099,42.48116982,3210.508,134.275,Global CS
42,,,,,74.48477127,42.48059413,3222.111,0.011,0.012,0.017,0.016,2.134,m,FIX,2022-08-07 10:58:34.4 UTC+06:00,2022-08-07 10:58:39.4 UTC+06:00,6,1.4,,,,74.48622099,42.48116982,3210.508,136.042,Global CS
43,,,,,74.48472568,42.48062642,3221.535,0.013,0.012,0.011,0.017,2.134,m,FIX,2022-08-07 10:58:58.4 UTC+06:00,2022-08-07 10:59:03.4 UTC+06:00,6,1.4,,,,74.48622099,42.48116982,3210.508,137.677,Global CS
44,,,,,74.48468285,42.48065533,3221.270,0.011,0.013,0.011,0.017,2.134,m,FIX,2022-08-07 10:59:20.4 UTC+06:00,2022-08-07 10:59:25.4 UTC+06:00,6,1.4,,,,74.48622099,42.48116982,3210.508,139.451,Global CS
45,,,,,74.48464230,42.48068807,3221.455,0.011,0.011,0.012,0.015,2.134,m,FIX,2022-08-07 10:59:45.4 UTC+06:00,2022-08-07 10:59:51.4 UTC+06:00,7,1.4,,,,74.48622099,42.48116982,3210.508,141.086,Global CS
46,,,,,74.48459878,42.48071827,3220.570,0.012,0.013,0.016,0.018,2.134,m,FIX,2022-08-07 11:00:06.4 UTC+06:00,2022-08-07 11:00:11.4 UTC+06:00,6,1.4,,,,74.48622099,42.48116982,3210.508,143.084,Global CS
47,,,,,74.48455464,42.48074851,3220.640,0.014,0.013,0.011,0.020,2.134,m,FIX,2022-08-07 11:00:26.4 UTC+06:00,2022-08-07 11:00:31.4 UTC+06:00,6,1.4,,,,74.48622099,42.48116982,3210.508,145.367,Global CS
48,,,,,74.48451010,42.48077689,3220.831,0.013,0.011,0.011,0.017,2.134,m,FIX,2022-08-07 11:00:51.4 UTC+06:00,2022-08-07 11:00:56.4 UTC+06:00,6,1.4,,,,74.48622099,42.48116982,3210.508,147.884,Global CS
