Name;Code;Easting;Northing;Elevation;Description;Longitude;Latitude;Ellipsoidal height;Origin;Easting RMS;Northing RMS;Elevation RMS;Lateral RMS;Antenna height;Antenna height units;Solution status;Averaging start;Averaging end;Samples;PDOP;Base easting;Base northing;Base elevation;Base longitude;Base latitude;Base ellipsoidal height;Baseline;CS name
E25;;;;;;73.01723484;38.88377309;4572.933;Global;0.01;0.01;0.011;0.015;1.134;m;FIX;2023-08-09 11:08:38.2 UTC+02:00;2023-08-09 11:08:48.2 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;19.009;Global CS
E26;;;;;;73.01719762;38.88374021;4572.114;Global;0.011;0.011;0.013;0.015;1.134;m;FIX;2023-08-09 11:09:01.2 UTC+02:00;2023-08-09 11:09:11.2 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;19.969;Global CS
E27;;;;;;73.01715766;38.88370833;4571.641;Global;0.021;0.012;0.011;0.024;1.134;m;FIX;2023-08-09 11:09:21.6 UTC+02:00;2023-08-09 11:09:31.6 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;21.853;Global CS
E28;;;;;;73.01712329;38.8836733;4571.113;Global;0.012;0.011;0.011;0.016;1.134;m;FIX;2023-08-09 11:09:51.4 UTC+02:00;2023-08-09 11:10:01.4 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;25.01;Global CS
E29;;;;;;73.01708875;38.88363791;4570.107;Global;0.012;0.013;0.012;0.017;1.134;m;FIX;2023-08-09 11:10:15.0 UTC+02:00;2023-08-09 11:10:25.0 UTC+02:00;51;1.5;;;;73.01708485;38.88389652;4572.126;28.734;Global CS
E30;;;;;;73.0170611;38.88359948;4569.617;Global;0.017;0.012;0.012;0.021;1.134;m;FIX;2023-08-09 11:10:36.0 UTC+02:00;2023-08-09 11:10:46.0 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;33.092;Global CS
E31;;;;;;73.01703154;38.88356045;4569.14;Global;0.011;0.011;0.014;0.015;1.134;m;FIX;2023-08-09 11:11:18.2 UTC+02:00;2023-08-09 11:11:28.2 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;37.655;Global CS
E32;;;;;;73.01699964;38.88352347;4568.412;Global;0.015;0.015;0.01;0.021;1.134;m;FIX;2023-08-09 11:11:43.8 UTC+02:00;2023-08-09 11:11:53.8 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;42.174;Global CS
E33;;;;;;73.01696985;38.88348459;4568.002;Global;0.017;0.016;0.011;0.023;1.134;m;FIX;2023-08-09 11:12:38.6 UTC+02:00;2023-08-09 11:12:48.6 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;46.93;Global CS
E34;;;;;;73.01694245;38.88344626;4567.501;Global;0.025;0.014;0.011;0.029;1.134;m;FIX;2023-08-09 11:12:58.0 UTC+02:00;2023-08-09 11:13:08.0 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;51.637;Global CS
E35;;;;;;73.01690594;38.88341286;4567.219;Global;0.014;0.017;0.011;0.022;1.134;m;FIX;2023-08-09 11:13:21.0 UTC+02:00;2023-08-09 11:13:31.0 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;56.06;Global CS
E36;;;;;;73.01687406;38.88337819;4566.958;Global;0.013;0.011;0.011;0.017;1.134;m;FIX;2023-08-09 11:13:57.0 UTC+02:00;2023-08-09 11:14:07.0 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;60.567;Global CS
E37;;;;;;73.01684437;38.88333955;4566.691;Global;0.019;0.011;0.011;0.022;1.134;m;FIX;2023-08-09 11:14:23.8 UTC+02:00;2023-08-09 11:14:33.8 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;65.449;Global CS
E38;;;;;;73.01680571;38.88330551;4566.635;Global;0.011;0.012;0.011;0.017;1.134;m;FIX;2023-08-09 11:14:46.8 UTC+02:00;2023-08-09 11:14:56.8 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;70.117;Global CS
E39;;;;;;73.01677162;38.88326876;4566.478;Global;0.018;0.016;0.011;0.024;1.134;m;FIX;2023-08-09 11:15:08.6 UTC+02:00;2023-08-09 11:15:18.6 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;75.002;Global CS
E40;;;;;;73.01673921;38.88323183;4566.248;Global;0.015;0.013;0.012;0.02;1.134;m;FIX;2023-08-09 11:15:34.6 UTC+02:00;2023-08-09 11:15:44.6 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;79.871;Global CS
E41;;;;;;73.01670103;38.88319843;4566.072;Global;0.011;0.012;0.011;0.017;1.134;m;FIX;2023-08-09 11:15:58.8 UTC+02:00;2023-08-09 11:16:08.8 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;84.566;Global CS
E42;;;;;;73.01665888;38.88316731;4565.926;Global;0.014;0.016;0.012;0.021;1.134;m;FIX;2023-08-09 11:16:42.4 UTC+02:00;2023-08-09 11:16:52.4 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;89.186;Global CS
E43;;;;;;73.01662127;38.88313372;4565.83;Global;0.011;0.012;0.012;0.016;1.134;m;FIX;2023-08-09 11:17:07.4 UTC+02:00;2023-08-09 11:17:17.4 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;93.958;Global CS
E44;;;;;;73.01658348;38.88309892;4565.857;Global;0.012;0.012;0.011;0.017;1.134;m;FIX;2023-08-09 11:17:28.0 UTC+02:00;2023-08-09 11:17:38.0 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;98.843;Global CS
E45;;;;;;73.01654385;38.88306721;4565.992;Global;0.011;0.012;0.011;0.017;1.134;m;FIX;2023-08-09 11:17:49.6 UTC+02:00;2023-08-09 11:17:59.6 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;103.544;Global CS
E46;;;;;;73.0165053;38.88303314;4566.252;Global;0.012;0.021;0.011;0.024;1.134;m;FIX;2023-08-09 11:18:10.6 UTC+02:00;2023-08-09 11:18:20.6 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;108.43;Global CS
E47;;;;;;73.01646567;38.88300125;4566.484;Global;0.016;0.018;0.011;0.024;1.134;m;FIX;2023-08-09 11:18:33.4 UTC+02:00;2023-08-09 11:18:43.4 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;113.155;Global CS
E48;;;;;;73.01642256;38.88297295;4566.671;Global;0.017;0.018;0.011;0.025;1.134;m;FIX;2023-08-09 11:18:57.0 UTC+02:00;2023-08-09 11:19:07.0 UTC+02:00;51;1.4;;;;73.01708485;38.88389652;4572.126;117.682;Global CS
E49;;;;;;73.01639756;38.88294689;4567.58;Global;0.01;0.012;0.013;0.016;1.134;m;FIX;2023-08-10 06:38:15.0 UTC+02:00;2023-08-10 06:38:25.0 UTC+02:00;51;1.3;;;;73.01656032;38.88291743;4568.205;14.511;Global CS
E50;;;;;;73.01635526;38.88291902;4568.045;Global;0.01;0.011;0.011;0.015;1.134;m;FIX;2023-08-10 06:38:54.8 UTC+02:00;2023-08-10 06:39:04.8 UTC+02:00;51;1.3;;;;73.01656032;38.88291743;4568.205;17.825;Global CS
E51;;;;;;73.0163073;38.88289527;4568.493;Global;0.01;0.012;0.015;0.015;1.134;m;FIX;2023-08-10 06:40:35.2 UTC+02:00;2023-08-10 06:40:45.2 UTC+02:00;51;1.3;;;;73.01656032;38.88291743;4568.205;22.156;Global CS
E52;;;;;;73.01625597;38.8828778;4569.373;Global;0.011;0.017;0.013;0.02;1.134;m;FIX;2023-08-10 06:41:22.6 UTC+02:00;2023-08-10 06:41:32.6 UTC+02:00;51;1.2;;;;73.01656032;38.88291743;4568.205;26.879;Global CS
E53;;;;;;73.01621191;38.88284894;4570.582;Global;0.011;0.022;0.013;0.024;1.134;m;FIX;2023-08-10 06:41:53.6 UTC+02:00;2023-08-10 06:42:03.6 UTC+02:00;51;1.3;;;;73.01656032;38.88291743;4568.205;31.39;Global CS
E54;;;;;;73.01616879;38.88282294;4572.033;Global;0.012;0.012;0.012;0.017;1.134;m;FIX;2023-08-10 06:42:17.0 UTC+02:00;2023-08-10 06:42:27.0 UTC+02:00;51;1.2;;;;73.01656032;38.88291743;4568.205;35.932;Global CS
E55;;;;;;73.01611962;38.8827983;4572.883;Global;0.012;0.013;0.012;0.018;1.134;m;FIX;2023-08-10 06:42:44.6 UTC+02:00;2023-08-10 06:42:54.6 UTC+02:00;51;1.3;;;;73.01656032;38.88291743;4568.205;40.905;Global CS
E56;;;;;;73.01607281;38.88277418;4573.451;Global;0.016;0.014;0.011;0.021;1.134;m;FIX;2023-08-10 06:43:06.2 UTC+02:00;2023-08-10 06:43:16.2 UTC+02:00;51;1.3;;;;73.01656032;38.88291743;4568.205;45.67;Global CS
E57;;;;;;73.01602086;38.88275467;4573.37;Global;0.011;0.012;0.011;0.016;1.134;m;FIX;2023-08-10 06:43:33.2 UTC+02:00;2023-08-10 06:43:43.2 UTC+02:00;51;1.3;;;;73.01656032;38.88291743;4568.205;50.594;Global CS
E58;;;;;;73.01597759;38.88273199;4572.732;Global;0.63;0.558;0.534;0.842;1.134;m;SINGLE;2023-08-10 06:44:01.2 UTC+02:00;2023-08-10 06:44:11.2 UTC+02:00;51;1.5;;;;;;;;Global CS
E59;;;;;;73.01593177;38.88271856;4574.2;Global;0.322;0.29;0.54;0.433;1.134;m;SINGLE;2023-08-10 06:44:40.8 UTC+02:00;2023-08-10 06:44:50.8 UTC+02:00;51;1.3;;;;;;;;Global CS
E60;;;;;;73.01590513;38.8827036;4574.663;Global;0.278;0.169;0.287;0.326;1.134;m;SINGLE;2023-08-10 06:45:37.8 UTC+02:00;2023-08-10 06:45:47.8 UTC+02:00;51;1.1;;;;;;;;Global CS
E61;;;;;;73.01583541;38.88266981;4578.13;Global;0.014;0.014;0.011;0.02;1.134;m;FIX;2023-08-10 06:46:21.2 UTC+02:00;2023-08-10 06:46:31.2 UTC+02:00;51;1.2;;;;73.01656032;38.88291743;4568.205;69.585;Global CS
E62;;;;;;73.01578464;38.8826669;4578.809;Global;0.367;0.374;0.485;0.524;1.134;m;SINGLE;2023-08-10 06:47:06.0 UTC+02:00;2023-08-10 06:47:16.0 UTC+02:00;51;1.1;;;;;;;;Global CS
E63;;;;;;73.01574118;38.8826425;4578.295;Global;0.511;0.442;0.604;0.675;1.134;m;SINGLE;2023-08-10 06:47:38.0 UTC+02:00;2023-08-10 06:47:48.0 UTC+02:00;51;1.1;;;;;;;;Global CS
E64;;;;;;73.0156905;38.88260401;4581.236;Global;0.012;0.012;0.012;0.017;1.134;m;FIX;2023-08-10 06:48:29.2 UTC+02:00;2023-08-10 06:48:39.2 UTC+02:00;51;1.3;;;;73.01656032;38.88291743;4568.205;84.359;Global CS
E65;;;;;;73.01564059;38.88259125;4583.765;Global;0.427;0.539;0.865;0.688;1.134;m;SINGLE;2023-08-10 06:49:32.0 UTC+02:00;2023-08-10 06:49:42.0 UTC+02:00;51;1.1;;;;;;;;Global CS
E66;;;;;;73.01559235;38.88257749;4581.505;Global;0.305;0.302;0.363;0.429;1.134;m;SINGLE;2023-08-10 06:50:00.0 UTC+02:00;2023-08-10 06:50:10.0 UTC+02:00;51;1.1;;;;;;;;Global CS
E67;;;;;;73.01554477;38.88254938;4583.542;Global;0.126;0.131;0.307;0.182;1.134;m;SINGLE;2023-08-10 06:50:33.8 UTC+02:00;2023-08-10 06:50:43.8 UTC+02:00;51;1.1;;;;;;;;Global CS
E68;;;;;;73.01549304;38.88253061;4584.59;Global;0.139;0.134;0.319;0.193;1.134;m;SINGLE;2023-08-10 06:51:04.6 UTC+02:00;2023-08-10 06:51:14.6 UTC+02:00;51;1.1;;;;;;;;Global CS
E69;;;;;;73.01544194;38.88250327;4583.543;Global;0.108;0.101;0.234;0.148;1.134;m;SINGLE;2023-08-10 06:51:34.0 UTC+02:00;2023-08-10 06:51:44.0 UTC+02:00;51;1.1;;;;;;;;Global CS
E70;;;;;;73.01539348;38.88248522;4583.562;Global;0.098;0.098;0.234;0.138;1.134;m;SINGLE;2023-08-10 06:51:59.0 UTC+02:00;2023-08-10 06:52:09.0 UTC+02:00;51;1.1;;;;;;;;Global CS
E71;;;;;;73.01534862;38.88247211;4584.508;Global;0.101;0.1;0.238;0.142;1.134;m;SINGLE;2023-08-10 06:52:29.4 UTC+02:00;2023-08-10 06:52:39.4 UTC+02:00;51;1.1;;;;;;;;Global CS
E72;;;;;;73.01529456;38.88245446;4585.944;Global;0.109;0.119;0.265;0.161;1.134;m;SINGLE;2023-08-10 06:52:57.0 UTC+02:00;2023-08-10 06:53:07.0 UTC+02:00;51;1.1;;;;;;;;Global CS
