profile name,electrodes,geophones,Longitude,Latitude,Ellipsoidal height,Averaging start
abra10_2022-07-24_5m,18,18,71.57064108,39.64599338,3816.186,2022-07-24 10:10:28.1 UTC+06:00
abra10_2022-07-24_5m,19,19,71.57062257,39.6459521,3816.29,2022-07-24 10:10:52.1 UTC+06:00
abra10_2022-07-24_5m,20,20,71.5706014,39.64590965,3816.577,2022-07-24 10:11:17.1 UTC+06:00
abra10_2022-07-24_5m,21,21,71.57057793,39.64587033,3817.378,2022-07-24 10:11:43.1 UTC+06:00
abra10_2022-07-24_5m,22,22,71.57056273,39.64582676,3817.924,2022-07-24 10:12:03.2 UTC+06:00
abra10_2022-07-24_5m,23,23,71.5705417,39.6457841,3818.532,2022-07-24 10:12:24.1 UTC+06:00
abra10_2022-07-24_5m,24,24,71.57052502,39.64574252,3819.176,2022-07-24 10:12:47.2 UTC+06:00
abra10_2022-07-24_5m,25,,71.57050554,39.64570073,3819.584,2022-07-24 10:13:12.1 UTC+06:00
abra10_2022-07-24_5m,26,,71.57049964,39.64565137,3820.522,2022-07-24 10:13:40.1 UTC+06:00
abra10_2022-07-24_5m,27,,71.57048532,39.6456104,3821.612,2022-07-24 10:14:05.2 UTC+06:00
abra10_2022-07-24_5m,28,,71.57047052,39.64556811,3822.613,2022-07-24 10:14:36.1 UTC+06:00
abra10_2022-07-24_5m,29,,71.57045564,39.64552472,3822.803,2022-07-24 10:15:16.1 UTC+06:00
abra10_2022-07-24_5m,30,,71.5704405,39.64548172,3823.308,2022-07-24 10:15:38.1 UTC+06:00
abra10_2022-07-24_5m,31,,71.57043165,39.64543585,3823.501,2022-07-24 10:16:01.2 UTC+06:00
abra10_2022-07-24_5m,32,,71.57041558,39.6453918,3823.667,2022-07-24 10:16:36.1 UTC+06:00
abra10_2022-07-24_5m,33,,71.57040523,39.64535151,3824.079,2022-07-24 10:17:08.1 UTC+06:00
abra10_2022-07-24_5m,34,,71.57039813,39.64530446,3823.959,2022-07-24 10:17:36.1 UTC+06:00
abra10_2022-07-24_5m,35,,71.57038775,39.64526161,3823.938,2022-07-24 10:18:01.2 UTC+06:00
abra10_2022-07-24_5m,36,,71.57038355,39.64521752,3823.966,2022-07-24 10:18:36.1 UTC+06:00
abra10_2022-07-24_5m,37,,71.57037437,39.64517288,3824.367,2022-07-24 10:19:21.2 UTC+06:00
abra10_2022-07-24_5m,38,,71.57037053,39.64512647,3824.266,2022-07-24 10:19:47.2 UTC+06:00
abra10_2022-07-24_5m,39,,71.57037246,39.64508126,3824.299,2022-07-24 10:20:37.1 UTC+06:00
abra10_2022-07-24_5m,40,,71.57036765,39.64503695,3824.453,2022-07-24 10:21:27.1 UTC+06:00
abra10_2022-07-24_5m,41,,71.57037277,39.64499409,3824.528,2022-07-24 10:21:58.1 UTC+06:00
abra10_2022-07-24_5m,42,,71.57037876,39.64494883,3824.293,2022-07-24 10:22:27.1 UTC+06:00
abra10_2022-07-24_5m,43,,71.57037198,39.64490401,3824.37,2022-07-24 10:22:57.1 UTC+06:00
abra10_2022-07-24_5m,44,,71.57037206,39.64486015,3824.767,2022-07-24 10:23:24.1 UTC+06:00
abra10_2022-07-24_5m,45,,71.57037978,39.64481209,3825.498,2022-07-24 10:23:58.2 UTC+06:00
abra10_2022-07-24_5m,46,,71.57037774,39.64477092,3826.173,2022-07-24 10:24:26.1 UTC+06:00
abra10_2022-07-24_5m,47,,71.57037595,39.64472971,3827.102,2022-07-24 10:24:54.1 UTC+06:00
abra10_2022-07-24_5m,48,,71.57037248,39.64468081,3827.596,2022-07-24 10:25:39.2 UTC+06:00
abra10_2022-07-24_5m,49,,71.57036648,39.64464011,3827.862,2022-07-24 10:26:09.2 UTC+06:00
