profile name,electrodes,geophones,Longitude,Latitude,Ellipsoidal height,sensor_type
KAR01_2023-08-07_W5m,21,,73.44249719,39.20260505,4233.946,Electrode
KAR01_2023-08-07_W5m,22,,73.44251676,39.2025627,4233.566,Electrode
KAR01_2023-08-07_W5m,23,,73.44253826,39.20252118,4233.379,Electrode
KAR01_2023-08-07_W5m,24,,73.44256146,39.20248024,4233.185,Electrode
KAR01_2023-08-07_W5m,25,,73.44258875,39.20244029,4232.996,Electrode
KAR01_2023-08-07_W5m,26,,73.44261846,39.20240161,4232.763,Electrode
KAR01_2023-08-07_W5m,27,,73.44264865,39.20236316,4232.564,Electrode
KAR01_2023-08-07_W5m,28,,73.44267852,39.20232468,4232.332,Electrode
KAR01_2023-08-07_W5m,29,,73.44270737,39.20228607,4232.091,Electrode
KAR01_2023-08-07_W5m,30,,73.44273748,39.20224786,4231.792,Electrode
KAR01_2023-08-07_W5m,31,,73.44276908,39.20221033,4231.506,Electrode
KAR01_2023-08-07_W5m,32,,73.44280006,39.20217285,4231.137,Electrode
KAR01_2023-08-07_W5m,33,,73.44283225,39.20213598,4230.524,Electrode
KAR01_2023-08-07_W5m,34,,73.44286329,39.20209813,4230.09,Electrode
KAR01_2023-08-07_W5m,35,,73.44289471,39.20206038,4229.811,Electrode
KAR01_2023-08-07_W5m,36,,73.44292666,39.20202277,4229.298,Electrode
KAR01_2023-08-07_W5m,37,,73.44295934,39.20198652,4228.592,Electrode
KAR01_2023-08-07_W5m,38,,73.44299376,39.20195036,4228.186,Electrode
KAR01_2023-08-07_W5m,39,,73.44302508,39.20191258,4228.003,Electrode
KAR01_2023-08-07_W5m,40,,73.44305918,39.20187608,4227.767,Electrode
KAR01_2023-08-07_W5m,41,,73.44309172,39.20183978,4227.632,Electrode
KAR01_2023-08-07_W5m,42,,73.4431242,39.20180267,4227.568,Electrode
KAR01_2023-08-07_W5m,43,,73.44315805,39.20176536,4227.421,Electrode
KAR01_2023-08-07_W5m,44,,73.44318953,39.20172858,4227.234,Electrode
KAR01_2023-08-07_W5m,45,,73.44322341,39.20169162,4226.905,Electrode
KAR01_2023-08-07_W5m,46,,73.44325398,39.2016535,4226.47,Electrode
KAR01_2023-08-07_W5m,47,,73.44328488,39.2016164,4225.763,Electrode
KAR01_2023-08-07_W5m,48,,73.44331406,39.20157956,4225.025,Electrode
KAR01_2023-08-07_W5m,1,,73.4428169,39.20258822,4234.453,Electrode
KAR01_2023-08-07_W5m,2,,73.4425592,39.20284311,4235.134,Electrode
KAR01_2023-08-07_W5m,3,,73.44315949,39.20248291,4234.237,Electrode
,,,73.54596591,38.99870093,3898.61,Unknown
,,,73.54598474,38.99865845,3898.759,Unknown
,,,73.54599979,38.99861469,3898.89,Unknown
,,,73.54601575,38.9985715,3898.853,Unknown
,,,73.54602923,38.99852777,3898.959,Unknown
,,,73.54604185,38.99848385,3898.992,Unknown
,,,73.54605548,38.99844039,3898.984,Unknown
,,,73.54606954,38.99839589,3898.932,Unknown
,,,73.54608429,38.99835246,3898.887,Unknown
,,,73.54609675,38.9982983,3898.696,Unknown
,,,73.54611237,38.99825201,3898.735,Unknown
,,,73.54612647,38.99820719,3898.569,Unknown
,,,73.54613877,38.99816395,3898.551,Unknown
,,,73.54615354,38.99811925,3898.657,Unknown
,,,73.54617091,38.99807694,3898.724,Unknown
,,,73.54618719,38.99803441,3898.784,Unknown
,,,73.54620278,38.99799096,3899.64,Unknown
,,,73.5462188,38.9979483,3899.808,Unknown
,,,73.54623507,38.99790642,3900.6,Unknown
,,,73.54624976,38.99786254,3901.082,Unknown
,,,73.54626194,38.99781927,3901.544,Unknown
,,,73.54627393,38.99777555,3901.41,Unknown
,,,73.54628678,38.99773117,3901.644,Unknown
,,,73.54630292,38.9976863,3901.341,Unknown
KAR03_2024-08-15_W5m,,1,73.54607365,38.9986519,,Geophone
KAR03_2024-08-15_W5m,,2,73.54611956,38.99862467,,Geophone
KAR03_2024-08-15_W5m,,3,73.5461651,38.99859629,,Geophone
KAR03_2024-08-15_W5m,,4,73.54620899,38.99856688,,Geophone
KAR03_2024-08-15_W5m,,5,73.54625474,38.99853948,,Geophone
KAR03_2024-08-15_W5m,,6,73.54629959,38.99851102,,Geophone
KAR03_2024-08-15_W5m,,7,73.54634475,38.99848282,,Geophone
KAR03_2024-08-15_W5m,,8,73.54638976,38.9984544,,Geophone
KAR03_2024-08-15_W5m,,9,73.54643488,38.99842593,,Geophone
KAR03_2024-08-15_W5m,,10,73.54647828,38.99839594,,Geophone
KAR03_2024-08-15_W5m,,11,73.54652373,38.99836811,,Geophone
KAR03_2024-08-15_W5m,,12,73.54656776,38.99833938,,Geophone
KAR03_2024-08-15_W5m,,13,73.54661251,38.99831061,,Geophone
KAR03_2024-08-15_W5m,,14,73.54665864,38.99828314,,Geophone
KAR03_2024-08-15_W5m,,15,73.54670306,38.99825468,,Geophone
KAR03_2024-08-15_W5m,,16,73.54674777,38.99822623,,Geophone
KAR03_2024-08-15_W5m,,17,73.54679269,38.99819779,,Geophone
KAR03_2024-08-15_W5m,,18,73.54683754,38.99816931,,Geophone
KAR03_2024-08-15_W5m,,19,73.54688226,38.99814069,,Geophone
KAR03_2024-08-15_W5m,,20,73.54692709,38.9981121,,Geophone
KAR03_2024-08-15_W5m,,21,73.54697153,38.99808334,,Geophone
KAR03_2024-08-15_W5m,,22,73.54701668,38.99805513,,Geophone
KAR03_2024-08-15_W5m,,23,73.54706027,38.99802551,,Geophone
KAR03_2024-08-15_W5m,,24,73.54710539,38.99799727,,Geophone
KAR03_2024-08-15_W5m,,25,73.54715625,38.99796772,,Geophone
KAR03_2024-08-15_W5m,,26,73.54720179,38.99793976,,Geophone
KAR03_2024-08-15_W5m,,27,73.54724685,38.99791149,,Geophone
KAR03_2024-08-15_W5m,,28,73.54729194,38.99788358,,Geophone
KAR03_2024-08-15_W5m,,29,73.5473378,38.99785564,,Geophone
KAR03_2024-08-15_W5m,,30,73.54738273,38.99782782,,Geophone
KAR03_2024-08-15_W5m,,31,73.54742861,38.99780009,,Geophone
KAR03_2024-08-15_W5m,,32,73.54747395,38.99777227,,Geophone
KAR03_2024-08-15_W5m,,33,73.54752001,38.99774421,,Geophone
KAR03_2024-08-15_W5m,,34,73.54756581,38.99771656,,Geophone
KAR03_2024-08-15_W5m,,35,73.54761215,38.99768996,,Geophone
KAR03_2024-08-15_W5m,,36,73.54765698,38.99766136,,Geophone
KAR03_2024-08-15_W5m,,37,73.54770278,38.99763389,,Geophone
KAR03_2024-08-15_W5m,,38,73.5477482,38.99760596,,Geophone
KAR03_2024-08-15_W5m,,39,73.5477932,38.99757771,,Geophone
KAR03_2024-08-15_W5m,,40,73.54783848,38.99754954,,Geophone
KAR03_2024-08-15_W5m,,41,73.54788385,38.99752095,,Geophone
KAR03_2024-08-15_W5m,,42,73.5479293,38.99749332,,Geophone
KAR04_2024-08-18_W5m,1,,73.44233022,39.20261855,,Electrode
KAR04_2024-08-18_W5m,2,,73.44237297,39.20258718,,Electrode
KAR04_2024-08-18_W5m,3,,73.4424143,39.20255857,,Electrode
KAR04_2024-08-18_W5m,4,,73.4424574,39.20252699,,Electrode
KAR04_2024-08-18_W5m,5,,73.44250105,39.20249293,,Electrode
KAR04_2024-08-18_W5m,6,,73.44254285,39.20245962,,Electrode
KAR04_2024-08-18_W5m,7,,73.44257927,39.20242669,,Electrode
KAR04_2024-08-18_W5m,8,,73.44261661,39.20239367,,Electrode
KAR04_2024-08-18_W5m,9,,73.4426591,39.20235949,,Electrode
KAR04_2024-08-18_W5m,10,,73.44270279,39.20233737,,Electrode
KAR04_2024-08-18_W5m,11,,73.4427408,39.20231195,,Electrode
KAR04_2024-08-18_W5m,12,,73.44278224,39.20228404,,Electrode
KAR04_2024-08-18_W5m,13,,73.44282112,39.20225314,,Electrode
KAR04_2024-08-18_W5m,14,,73.44286013,39.20222321,,Electrode
KAR04_2024-08-18_W5m,15,,73.44289961,39.20219024,,Electrode
KAR04_2024-08-18_W5m,16,,73.44293767,39.20215658,,Electrode
KAR04_2024-08-18_W5m,17,,73.44297663,39.20212248,,Electrode
KAR04_2024-08-18_W5m,18,,73.44301612,39.20208819,,Electrode
KAR04_2024-08-18_W5m,19,,73.44305426,39.20205824,,Electrode
KAR04_2024-08-18_W5m,20,,73.4430962,39.20202727,,Electrode
KAR04_2024-08-18_W5m,21,,73.4431338,39.20199418,,Electrode
KAR04_2024-08-18_W5m,22,,73.44317221,39.20196105,,Electrode
KAR04_2024-08-18_W5m,23,,73.44321536,39.20192885,,Electrode
KAR04_2024-08-18_W5m,24,,73.44325814,39.2018954,,Electrode
KAR04_2024-08-18_W5m,25,,73.44330393,39.20186247,,Electrode
KAR04_2024-08-18_W5m,26,,73.44333995,39.20182989,,Electrode
KAR04_2024-08-18_W5m,27,,73.44337712,39.20179502,,Electrode
KAR04_2024-08-18_W5m,28,,73.44341209,39.20176067,,Electrode
KAR04_2024-08-18_W5m,29,,73.44344903,39.20172923,,Electrode
KAR04_2024-08-18_W5m,30,,73.44348519,39.20169617,,Electrode
KAR04_2024-08-18_W5m,31,,73.44352049,39.20166096,,Electrode
KAR04_2024-08-18_W5m,32,,73.44355722,39.20162963,,Electrode
KAR04_2024-08-18_W5m,33,,73.44359545,39.20157527,,Electrode
KAR04_2024-08-18_W5m,34,,73.44363226,39.20154109,,Electrode
KAR04_2024-08-18_W5m,35,,73.44367031,39.20150726,,Electrode
KAR04_2024-08-18_W5m,36,,73.4437104,39.20147522,,Electrode
KAR04_2024-08-18_W5m,37,,73.44374679,39.20143988,,Electrode
KAR04_2024-08-18_W5m,38,,73.44378473,39.20140634,,Electrode
KAR04_2024-08-18_W5m,39,,73.44382402,39.20137301,,Electrode
KAR04_2024-08-18_W5m,40,,73.44386239,39.20133969,,Electrode
KAR04_2024-08-18_W5m,41,,73.44389939,39.20130521,,Electrode
KAR04_2024-08-18_W5m,42,,73.44393697,39.20127069,,Electrode
KAR04_2024-08-18_W5m,43,,73.44397386,39.2012364,,Electrode
KAR04_2024-08-18_W5m,44,,73.44401449,39.20120498,,Electrode
KAR04_2024-08-18_W5m,45,,73.44405421,39.20117271,,Electrode
KAR04_2024-08-18_W5m,46,,73.44409287,39.20114103,,Electrode
KAR04_2024-08-18_W5m,47,,73.44413065,39.20110866,,Electrode
KAR04_2024-08-18_W5m,48,,73.44416864,39.20107931,,Electrode
KAR04_2024-08-18_W5m,49,,73.44423421,39.20103793,,Electrode
KAR04_2024-08-18_W5m,50,,73.4442754,39.20100601,,Electrode
KAR04_2024-08-18_W5m,51,,73.44431408,39.20097484,,Electrode
KAR04_2024-08-18_W5m,52,,73.44435095,39.20093961,,Electrode
KAR04_2024-08-18_W5m,53,,73.44438662,39.20090465,,Electrode
KAR04_2024-08-18_W5m,54,,73.44442467,39.20087019,,Electrode
KAR04_2024-08-18_W5m,55,,73.44446472,39.20083765,,Electrode
KAR04_2024-08-18_W5m,56,,73.44449999,39.20080285,,Electrode
KAR04_2024-08-18_W5m,57,,73.44454188,39.20077413,,Electrode
KAR04_2024-08-18_W5m,58,,73.44458232,39.20074298,,Electrode
KAR04_2024-08-18_W5m,59,,73.44462229,39.20070793,,Electrode
KAR04_2024-08-18_W5m,60,,73.44466087,39.20067732,,Electrode
KAR04_2024-08-18_W5m,61,,73.44470185,39.200648,,Electrode
KAR04_2024-08-18_W5m,62,,73.44473755,39.2006161,,Electrode
KAR04_2024-08-18_W5m,63,,73.44477768,39.20058573,,Electrode
KAR04_2024-08-18_W5m,64,,73.44481653,39.20055167,,Electrode
KAR04_2024-08-18_W5m,65,,73.44485697,39.20051936,,Electrode
KAR04_2024-08-18_W5m,66,,73.44489938,39.20049042,,Electrode
KAR04_2024-08-18_W5m,67,,73.44494103,39.20046143,,Electrode
KAR04_2024-08-18_W5m,68,,73.4449837,39.20043123,,Electrode
KAR04_2024-08-18_W5m,69,,73.44502531,39.20040179,,Electrode
KAR04_2024-08-18_W5m,70,,73.4450645,39.20036899,,Electrode
KAR04_2024-08-18_W5m,71,,73.44510087,39.20035675,,Electrode
KAR04_2024-08-18_W5m,72,,73.44514107,39.20032605,,Electrode
KUM02_2022-08-18_5m,1,,78.06783899,41.81460007,3536.244,Electrode
KUM02_2022-08-18_5m,2,,78.0678927,41.81457049,3536.266,Electrode
KUM02_2022-08-18_5m,3,,78.06794734,41.81455319,3536.478,Electrode
KUM02_2022-08-18_5m,4,,78.0680056,41.81453148,3536.152,Electrode
KUM02_2022-08-18_5m,5,,78.06805164,41.81450311,3535.809,Electrode
KUM02_2022-08-18_5m,6,,78.06807874,41.81447843,3536.244,Electrode
KUM02_2022-08-18_5m,7,,78.06812563,41.81445627,3535.974,Electrode
KUM02_2022-08-18_5m,8,,78.0681735,41.81443382,3535.861,Electrode
KUM02_2022-08-18_5m,9,,78.0682174,41.81441229,3535.916,Electrode
KUM02_2022-08-18_5m,10,,78.06827563,41.81438217,3536.297,Electrode
KUM02_2022-08-18_5m,11,,78.06831451,41.81436306,3536.002,Electrode
KUM02_2022-08-18_5m,12,,78.0683642,41.81433853,3536.658,Electrode
KUM02_2022-08-18_5m,13,,78.068418,41.8143113,3536.894,Electrode
KUM02_2022-08-18_5m,14,,78.06847574,41.81428236,3537.003,Electrode
KUM02_2022-08-18_5m,15,,78.06854605,41.81425152,3536.123,Electrode
KUM02_2022-08-18_5m,16,,78.06864837,41.81422078,3536.578,Electrode
KUM02_2022-08-18_5m,17,,78.0686945,41.81419543,3537.228,Electrode
KUM02_2022-08-18_5m,18,,78.06874245,41.81417553,3536.619,Electrode
KUM02_2022-08-18_5m,19,,78.06880355,41.81414774,3535.969,Electrode
KUM02_2022-08-18_5m,20,,78.068847,41.81412553,3536.352,Electrode
KUM02_2022-08-18_5m,21,,78.06890221,41.8141,3535.908,Electrode
KUM02_2022-08-18_5m,22,,78.06895416,41.81407481,3535.457,Electrode
KUM02_2022-08-18_5m,23,,78.06901015,41.81405068,3534.277,Electrode
KUM02_2022-08-18_5m,24,,78.069054,41.81402846,3534.712,Electrode
KUM02_2022-08-18_5m,25,,78.06910899,41.81400937,3535.212,Electrode
KUM02_2022-08-18_5m,26,,78.06915784,41.81398366,3534.914,Electrode
KUM02_2022-08-18_5m,27,,78.06921011,41.81396096,3534.113,Electrode
KUM02_2022-08-18_5m,28,,78.06925715,41.81393806,3532.749,Electrode
KUM02_2022-08-18_5m,29,,78.06931868,41.81390716,3533.766,Electrode
KUM02_2022-08-18_5m,30,,78.06935706,41.81388642,3533.086,Electrode
KUM02_2022-08-18_5m,31,,78.06940256,41.8138633,3532.774,Electrode
KUM02_2022-08-18_5m,32,,78.06946155,41.81383582,3532.336,Electrode
KUM02_2022-08-18_5m,33,,78.06950206,41.81381918,3531.841,Electrode
KUM02_2022-08-18_5m,34,,78.06955845,41.8137935,3531.676,Electrode
KUM02_2022-08-18_5m,35,,78.06955679,41.8137928,3531.344,Electrode
KUM02_2022-08-18_5m,36,,78.06961823,41.81376332,3531.827,Electrode
KUM02_2022-08-18_5m,37,,78.06965785,41.81374523,3531.568,Electrode
KUM02_2022-08-18_5m,38,,78.06970673,41.81371977,3531.403,Electrode
KUM02_2022-08-18_5m,39,,78.06975773,41.81369784,3531.192,Electrode
KUM02_2022-08-18_5m,40,,78.06980439,41.81367651,3531.906,Electrode
KUM02_2022-08-18_5m,41,,78.06986183,41.81364187,3531.375,Electrode
KUM02_2022-08-18_5m,42,,78.06991409,41.81362194,3531.34,Electrode
KUM02_2022-08-18_5m,43,,78.06996241,41.81359703,3531.047,Electrode
KUM02_2022-08-18_5m,44,,78.07002066,41.81356909,3531.996,Electrode
KUM02_2022-08-18_5m,45,,78.07006399,41.81355218,3531.006,Electrode
KUM02_2022-08-18_5m,46,,78.07011274,41.81353413,3530.621,Electrode
KUM02_2022-08-18_5m,47,,78.07015887,41.81351322,3530.616,Electrode
KUM02_2022-08-18_5m,48,,78.07021943,41.81348373,3529.883,Electrode
KUM02_2022-08-18_5m,49,,78.0702559,41.81346397,3529.435,Electrode
KUM02_2022-08-18_5m,49,,78.07031837,41.81344931,3529.708,Electrode
KUM02_2022-08-18_5m,50,,78.07037779,41.81341606,3528.911,Electrode
KUM02_2022-08-18_5m,51,,78.07043275,41.81338865,3528.744,Electrode
KUM02_2022-08-18_5m,52,,78.07048309,41.81336558,3528.433,Electrode
KUM02_2022-08-18_5m,53,,78.07052984,41.81334094,3527.966,Electrode
KUM02_2022-08-18_5m,54,,78.07057678,41.8133157,3528.567,Electrode
KUM02_2022-08-18_5m,55,,78.07061761,41.81329444,3528.051,Electrode
KUM02_2022-08-18_5m,56,,78.07066385,41.8132708,3528.227,Electrode
KUM02_2022-08-18_5m,57,,78.07071764,41.81324114,3528.559,Electrode
KUM02_2022-08-18_5m,58,,78.0707726,41.81321426,3527.995,Electrode
KUM02_2022-08-18_5m,59,,78.07081908,41.81319379,3528.553,Electrode
KUM02_2022-08-18_5m,60,,78.07087063,41.81317148,3528.603,Electrode
KUM02_2022-08-18_5m,61,,78.07091669,41.81315352,3527.503,Electrode
KUM02_2022-08-18_5m,62,,78.07096509,41.81313039,3527.246,Electrode
KUM02_2022-08-18_5m,63,,78.07100606,41.81310579,3523.88,Electrode
KUM02_2022-08-18_5m,64,,78.0710491,41.81308011,3522.5,Electrode
KUM02_2022-08-18_5m,65,,78.07109669,41.81305546,3521.957,Electrode
KUM02_2022-08-18_5m,66,,78.07114631,41.81303189,3521.47,Electrode
KUM02_2022-08-18_5m,67,,78.0712104,41.81300825,3521.837,Electrode
KUM02_2022-08-18_5m,68,,78.07127885,41.81297231,3525.1,Electrode
KUM02_2022-08-18_5m,69,,78.07134066,41.81294718,3526.208,Electrode
KUM02_2022-08-18_5m,70,,78.07141176,41.81293725,3524.019,Electrode
KUM02_2022-08-18_5m,71,,78.07145042,41.81292383,3523.034,Electrode
KUM02_2022-08-18_5m,72,,78.07146889,41.8129015,3523.84,Electrode
KUM02_2022-08-18_5m,49,,78.06998942,41.81356568,3525.129,Electrode
KUM02_2022-08-18_5m,50,,78.07004309,41.81354403,3525.688,Electrode
KUM02_2022-08-18_5m,51,,78.07009477,41.81352138,3526.31,Electrode
KUM02_2022-08-18_5m,52,,78.07014367,41.81349709,3526.336,Electrode
KUM02_2022-08-18_5m,53,,78.07019056,41.81347572,3526.283,Electrode
KUM02_2022-08-18_5m,54,,78.07024089,41.81345363,3526.628,Electrode
KUM02_2022-08-18_5m,55,,78.0702919,41.81343021,3526.34,Electrode
KUM02_2022-08-18_5m,56,,78.07035965,41.81340687,3525.132,Electrode
KUM02_2022-08-18_5m,57,,78.07040794,41.8133906,3524.217,Electrode
KUM02_2022-08-18_5m,58,,78.07045317,41.81336966,3523.264,Electrode
KUM02_2022-08-18_5m,59,,78.0705147,41.81334349,3523.672,Electrode
KUM02_2022-08-18_5m,60,,78.07057225,41.81331487,3525.983,Electrode
KUM02_2022-08-18_5m,61,,78.07062733,41.81328978,3527.271,Electrode
KUM02_2022-08-18_5m,62,,78.07069814,41.81328741,3524.428,Electrode
KUM02_2022-08-18_5m,63,,78.07070487,41.81325306,3527.441,Electrode
KUM02_2022-08-18_5m,64,,78.07074894,41.81322981,3526.702,Electrode
KUM02_2022-08-18_5m,65,,78.07080147,41.81320573,3525.981,Electrode
KUM02_2022-08-18_5m,66,,78.0708607,41.81317709,3525.592,Electrode
KUM02_2022-08-18_5m,67,,78.07091252,41.81315139,3525.857,Electrode
KUM02_2022-08-18_5m,68,,78.07095659,41.81312684,3525.834,Electrode
KUM02_2022-08-18_5m,69,,78.07099972,41.81310188,3525.214,Electrode
KUM02_2022-08-18_5m,70,,78.07105645,41.81307499,3525.238,Electrode
KUM02_2022-08-18_5m,71,,78.07111179,41.81305099,3525.773,Electrode
KUM02_2022-08-18_5m,72,,78.07116359,41.81302891,3526.493,Electrode
KUM02_2022-08-18_5m,73,,78.07119589,41.81300926,3525.237,Electrode
KUM02_2022-08-18_5m,74,,78.07124217,41.812982,3524.668,Electrode
KUM02_2022-08-18_5m,75,,78.07128775,41.81296302,3524.795,Electrode
KUM02_2022-08-18_5m,76,,78.07133594,41.81293896,3524.793,Electrode
KUM02_2022-08-18_5m,77,,78.07138939,41.81290515,3524.198,Electrode
KUM02_2022-08-18_5m,78,,78.07143809,41.81288168,3524.404,Electrode
KUM02_2022-08-18_5m,79,,78.07148728,41.81286149,3524.534,Electrode
KUM02_2022-08-18_5m,80,,78.07154218,41.81282902,3524.117,Electrode
KUM02_2022-08-18_5m,81,,78.07158762,41.81281003,3523.942,Electrode
KUM02_2022-08-18_5m,82,,78.07163629,41.81278909,3524.261,Electrode
KUM02_2022-08-18_5m,83,,78.07169775,41.81276441,3524.82,Electrode
KUM02_2022-08-18_5m,84,,78.07174452,41.81273437,3524.086,Electrode
KUM02_2022-08-18_5m,85,,78.07179078,41.81270872,3524.102,Electrode
KUM02_2022-08-18_5m,86,,78.07183419,41.8126848,3523.629,Electrode
KUM02_2022-08-18_5m,87,,78.07188937,41.81266583,3524.047,Electrode
KUM02_2022-08-18_5m,88,,78.07194492,41.81263573,3523.743,Electrode
KUM02_2022-08-18_5m,89,,78.0719947,41.81261397,3523.326,Electrode
KUM02_2022-08-18_5m,90,,78.0720364,41.81258785,3523.956,Electrode
KUM02_2022-08-18_5m,91,,78.07208397,41.81256442,3523.941,Electrode
KUM02_2022-08-18_5m,92,,78.072133,41.81254102,3524.823,Electrode
KUM02_2022-08-18_5m,93,,78.07219502,41.81251376,3524.951,Electrode
KUM02_2022-08-18_5m,94,,78.07224119,41.8124912,3524.468,Electrode
KUM02_2022-08-18_5m,95,,78.07228712,41.81247049,3524.471,Electrode
KUM02_2022-08-18_5m,96,,78.07234008,41.8124512,3524.141,Electrode
KUM02_2022-08-18_5m,97,,78.07238755,41.81240034,3523.527,Electrode
KUM02_2022-08-18_5m,98,,78.07243641,41.81237718,3523.177,Electrode
KUM02_2022-08-18_5m,99,,78.07249022,41.81234827,3523.388,Electrode
KUM02_2022-08-18_5m,100,,78.07255111,41.81232568,3522.652,Electrode
KUM02_2022-08-18_5m,101,,78.07260218,41.81230341,3523.534,Electrode
KUM02_2022-08-18_5m,102,,78.0726471,41.81228064,3523.118,Electrode
KUM02_2022-08-18_5m,103,,78.07270604,41.81226727,3525.157,Electrode
KUM02_2022-08-18_5m,104,,78.07277718,41.81226165,3521.908,Electrode
KUM02_2022-08-18_5m,105,,78.07280967,41.81223383,3522.905,Electrode
KUM02_2022-08-18_5m,106,,78.07285176,41.81220404,3522.745,Electrode
KUM02_2022-08-18_5m,107,,78.07289692,41.81218258,3522.591,Electrode
KUM02_2022-08-18_5m,108,,78.0729422,41.81215547,3523.357,Electrode
KUM02_2022-08-18_5m,109,,78.07300565,41.81213323,3522.634,Electrode
KUM02_2022-08-18_5m,110,,78.07304971,41.81211541,3521.51,Electrode
KUM02_2022-08-18_5m,111,,78.07309829,41.8120861,3522.853,Electrode
KUM02_2022-08-18_5m,112,,78.07315924,41.81206332,3522.048,Electrode
KUM02_2022-08-18_5m,113,,78.07319751,41.81204024,3522.487,Electrode
KUM02_2022-08-18_5m,114,,78.07325825,41.81200994,3523.398,Electrode
KUM02_2022-08-18_5m,115,,78.07330015,41.81199098,3522.96,Electrode
KUM02_2022-08-18_5m,116,,78.07335247,41.81196735,3522.592,Electrode
KUM02_2022-08-18_5m,117,,78.07340413,41.8119407,3523.394,Electrode
KUM02_2022-08-18_5m,118,,78.07345086,41.81191973,3522.593,Electrode
KUM02_2022-08-18_5m,119,,78.07351626,41.81189004,3523.791,Electrode
KUM02_2022-08-18_5m,120,,78.07355642,41.81187417,3523.384,Electrode
KUM02_2022-08-18_5m,121,,78.07361694,41.81186381,3526.998,Electrode
KUM02_2022-08-18_5m,122,,78.07365611,41.81182836,3526.582,Electrode
KUM02_2022-08-18_5m,123,,78.07371309,41.81178852,3524.825,Electrode
KUM02_2022-08-18_5m,124,1,78.07376758,41.81175629,3524.415,Geophone
KUM02_2022-08-18_5m,125,2,78.07381645,41.81173169,3524.51,Geophone
KUM02_2022-08-18_5m,126,3,78.07386558,41.8117037,3523.819,Geophone
KUM02_2022-08-18_5m,127,4,78.07391425,41.81168096,3524.454,Geophone
KUM02_2022-08-18_5m,128,5,78.07396307,41.81165919,3524.886,Geophone
KUM02_2022-08-18_5m,129,6,78.07400452,41.81163533,3523.488,Geophone
KUM02_2022-08-18_5m,130,7,78.07405604,41.81161797,3523.672,Geophone
KUM02_2022-08-18_5m,131,8,78.0741036,41.81159784,3524.2,Geophone
KUM02_2022-08-18_5m,132,9,78.07415613,41.81157262,3525.473,Geophone
KUM02_2022-08-18_5m,133,10,78.07420962,41.81154619,3525.993,Geophone
KUM02_2022-08-18_5m,134,11,78.07426268,41.81152198,3526.034,Geophone
KUM02_2022-08-18_5m,135,12,78.07431684,41.81149751,3526.643,Geophone
KUM02_2022-08-18_5m,136,13,78.07436852,41.81146675,3523.818,Geophone
KUM02_2022-08-18_5m,137,14,78.07441462,41.81144236,3522.413,Geophone
KUM02_2022-08-18_5m,138,15,78.07447059,41.81141966,3522.269,Geophone
KUM02_2022-08-18_5m,139,16,78.07451962,41.81140169,3522.612,Geophone
KUM02_2022-08-18_5m,140,17,78.07456959,41.81139956,3522.329,Geophone
KUM02_2022-08-18_5m,141,18,78.07463815,41.81138524,3522.876,Geophone
KUM02_2022-08-18_5m,142,19,78.07470755,41.81136957,3520.158,Geophone
KUM02_2022-08-18_5m,143,20,78.07476708,41.81134224,3520.108,Geophone
KUM02_2022-08-18_5m,144,21,78.07478691,41.81131504,3522.427,Geophone
KUM02_2022-08-18_5m,145,22,78.07484112,41.811287,3521.501,Geophone
KUM02_2022-08-18_5m,146,23,78.07489251,41.81126958,3521.778,Geophone
KUM02_2022-08-18_5m,147,24,78.0749454,41.81124898,3521.74,Geophone
KUM02_2022-08-18_5m,148,,78.07500071,41.81123182,3520.771,Electrode
KUM02_2022-08-18_5m,149,,78.07505656,41.81121099,3520.128,Electrode
KUM02_2022-08-18_5m,150,,78.07510627,41.81118453,3518.933,Electrode
KUM02_2022-08-18_5m,151,,78.07515499,41.81115612,3518.061,Electrode
KUM02_2022-08-18_5m,152,,78.07520265,41.81113595,3517.187,Electrode
KUM02_2022-08-18_5m,153,,78.07525332,41.811114,3516.309,Electrode
KUM02_2022-08-18_5m,154,,78.07531574,41.81108894,3516.193,Electrode
KUM02_2022-08-18_5m,155,,78.07539015,41.8110625,3517.998,Electrode
KUM02_2022-08-18_5m,156,,78.07543865,41.8110536,3514.842,Electrode
KUM02_2022-08-18_5m,157,,78.07547919,41.81103887,3512.981,Electrode
KUM02_2022-08-18_5m,158,,78.07553166,41.81101753,3512.559,Electrode
KUM02_2022-08-18_5m,159,,78.07558602,41.81099517,3514.217,Electrode
KUM02_2022-08-18_5m,160,,78.07564463,41.81097319,3515.814,Electrode
KUM02_2022-08-18_5m,161,,78.07568574,41.81094359,3513.544,Electrode
KUM02_2022-08-18_5m,162,,78.07572915,41.81091933,3514.71,Electrode
KUM02_2022-08-18_5m,163,,78.07579216,41.81089139,3514.812,Electrode
KUM02_2022-08-18_5m,164,,78.07584384,41.81087165,3514.638,Electrode
KUM02_2022-08-18_5m,165,,78.0758897,41.81085432,3513.048,Electrode
KUM02_2022-08-18_5m,166,,78.0759491,41.8108306,3513.013,Electrode
KUM02_2022-08-18_5m,167,,78.07599743,41.81080454,3513.136,Electrode
KUM02_2022-08-18_5m,168,,78.07604954,41.81078945,3512.854,Electrode
KUM04b_2023-07-13_2m,1,,78.08482944,41.80030879,3544.4,Electrode
KUM04b_2023-07-13_2m,2,,78.0848527,41.80030093,3544.393,Electrode
KUM04b_2023-07-13_2m,3,,78.08487933,41.80029362,3544.731,Electrode
