48 	 # Number of sensors 
# x z 
0.00 3130.37 
5.00 3126.09 
10.00 3125.67 
15.00 3126.59 
20.00 3127.13 
25.00 3129.40 
30.00 3128.02 
35.00 3127.12 
40.00 3127.22 
45.00 3127.09 
50.00 3126.80 
55.00 3127.49 
60.00 3126.66 
65.00 3124.88 
70.00 3124.36 
75.00 3126.14 
80.00 3127.05 
85.00 3128.49 
90.00 3128.02 
95.00 3127.86 
100.00 3128.70 
105.00 3128.27 
110.00 3128.58 
115.00 3129.79 
120.00 3131.18 
125.00 3132.16 
130.00 3132.95 
135.00 3133.77 
140.00 3135.25 
145.00 3135.52 
150.00 3136.28 
155.00 3136.91 
160.00 3137.08 
165.00 3137.77 
170.00 3138.15 
175.00 3137.64 
180.00 3137.51 
185.00 3139.30 
190.00 3140.29 
195.00 3142.50 
200.00 3143.87 
205.00 3144.04 
210.00 3144.79 
215.00 3145.76 
220.00 3145.96 
225.00 3146.05 
230.00 3147.76 
235.00 3149.99 
360 	 # Number of measurements 
# a b m n rhoa err
9 12 10 11 10170.91 0.040 
10 46 22 34 42231.67 0.040 
10 43 21 32 40203.77 0.040 
10 40 20 30 35947.61 0.040 
10 37 19 28 31166.39 0.040 
10 34 18 26 27944.20 0.040 
10 31 17 24 25327.44 0.040 
10 28 16 22 22986.87 0.040 
10 25 15 20 19172.04 0.040 
10 22 14 18 21586.23 0.040 
10 19 13 16 21260.17 0.040 
10 16 12 14 9899.63 0.040 
10 13 11 12 10098.04 0.040 
11 47 23 35 41151.23 0.040 
11 44 22 33 39927.23 0.040 
11 41 21 31 36662.39 0.040 
11 38 20 29 31914.31 0.040 
11 35 19 27 28655.94 0.040 
11 32 18 25 26568.06 0.040 
11 29 17 23 17332.32 0.040 
11 26 16 21 6896.89 0.040 
11 23 15 19 14730.07 0.040 
11 20 14 17 18248.23 0.040 
11 17 13 15 18152.77 0.040 
11 14 12 13 8949.84 0.040 
12 48 24 36 40992.82 0.040 
12 45 23 34 38802.29 0.040 
12 42 22 32 37977.02 0.040 
12 39 21 30 33294.60 0.040 
12 36 20 28 28337.74 0.040 
12 33 19 26 27224.48 0.040 
12 30 18 24 22719.48 0.040 
12 27 17 22 21157.20 0.040 
12 24 16 20 17341.59 0.040 
12 21 15 18 6975.93 0.040 
12 18 14 16 3799.23 0.040 
12 15 13 14 6796.08 0.040 
13 46 24 35 38172.05 0.040 
13 43 23 33 36525.82 0.040 
13 40 22 31 34149.11 0.040 
13 37 21 29 29172.77 0.040 
13 34 20 27 26103.96 0.040 
13 31 19 25 26472.05 0.040 
13 28 18 23 22913.57 0.040 
13 25 17 21 17597.33 0.040 
13 22 16 19 10866.34 0.040 
13 19 15 17 11909.23 0.040 
13 16 14 15 16415.25 0.040 
14 47 25 36 36951.66 0.040 
14 44 24 34 35790.67 0.040 
14 41 23 32 34056.71 0.040 
14 38 22 30 30239.90 0.040 
14 35 21 28 25831.75 0.040 
14 32 20 26 24438.73 0.040 
14 29 19 24 23818.30 0.040 
14 26 18 22 18444.43 0.040 
14 23 17 20 15305.50 0.040 
14 20 16 18 7906.41 0.040 
14 17 15 16 8495.79 0.040 
15 48 26 37 38323.79 0.040 
15 45 25 35 36237.31 0.040 
15 42 24 33 35992.30 0.040 
15 39 23 31 32446.37 0.040 
15 36 22 29 28763.47 0.040 
15 33 21 27 26330.97 0.040 
15 30 20 25 26740.50 0.040 
15 27 19 23 23844.36 0.040 
15 24 18 21 19725.61 0.040 
15 21 17 19 11887.54 0.040 
15 18 16 17 12022.63 0.040 
16 46 26 36 37231.08 0.040 
16 43 25 34 34813.98 0.040 
16 40 24 32 34038.55 0.040 
16 37 23 30 29822.59 0.040 
16 34 22 28 26576.52 0.040 
16 31 21 26 25984.98 0.040 
16 28 20 24 22885.26 0.040 
16 25 19 22 20624.22 0.040 
16 22 18 20 18695.42 0.040 
16 19 17 18 11470.65 0.040 
17 47 27 37 36170.77 0.040 
17 44 26 35 34292.40 0.040 
17 41 25 33 32389.01 0.040 
17 38 24 31 30196.37 0.040 
17 35 23 29 25910.89 0.040 
17 32 22 27 24568.05 0.040 
17 29 21 25 25007.92 0.040 
17 26 20 23 18157.24 0.040 
17 23 19 21 19314.22 0.040 
17 20 18 19 6512.30 0.040 
18 48 28 38 35853.93 0.040 
18 45 27 36 34245.49 0.040 
18 42 26 34 31831.76 0.040 
18 39 25 32 29594.47 0.040 
18 36 24 30 26786.21 0.040 
18 33 23 28 23357.55 0.040 
18 30 22 26 23551.57 0.040 
18 27 21 24 18517.67 0.040 
18 24 20 22 13744.94 0.040 
18 21 19 20 16692.33 0.040 
19 46 28 37 32769.95 0.040 
19 43 27 35 30917.84 0.040 
19 40 26 33 29261.42 0.040 
19 37 25 31 26024.85 0.040 
19 34 24 29 23253.77 0.040 
19 31 23 27 22082.01 0.040 
19 28 22 25 21159.97 0.040 
19 25 21 23 13091.09 0.040 
19 22 20 21 9108.08 0.040 
20 47 29 38 33020.23 0.040 
20 44 28 36 31609.93 0.040 
20 41 27 34 29344.19 0.040 
20 38 26 32 27632.79 0.040 
20 35 25 30 24399.70 0.040 
20 32 24 28 23493.88 0.040 
20 29 23 26 23685.77 0.040 
20 26 22 24 17969.91 0.040 
20 23 21 22 12084.66 0.040 
21 48 30 39 32196.95 0.040 
21 45 29 37 30981.43 0.040 
21 42 28 35 29560.10 0.040 
21 39 27 33 27997.61 0.040 
21 36 26 31 25110.70 0.040 
21 33 25 29 22352.81 0.040 
21 30 24 27 23249.00 0.040 
21 27 23 25 20683.39 0.040 
21 24 22 23 15121.53 0.040 
22 46 30 38 29709.15 0.040 
22 43 29 36 29392.31 0.040 
22 40 28 34 27711.17 0.040 
22 37 27 32 26409.22 0.040 
22 34 26 30 23552.97 0.040 
22 31 25 28 20663.59 0.040 
22 28 24 26 20517.19 0.040 
22 25 23 24 11488.37 0.040 
23 47 31 39 30015.67 0.040 
23 44 30 37 27417.22 0.040 
23 41 29 35 27189.95 0.040 
23 38 28 33 26194.74 0.040 
23 35 27 31 24143.14 0.040 
23 32 26 29 20831.30 0.040 
23 29 25 27 18057.99 0.040 
23 26 24 25 16499.64 0.040 
24 48 32 40 28191.58 0.040 
24 45 31 38 26868.22 0.040 
24 42 30 36 25602.61 0.040 
24 39 29 34 25249.34 0.040 
24 36 28 32 24380.87 0.040 
24 33 27 30 22428.75 0.040 
24 30 26 28 17709.27 0.040 
24 27 25 26 11471.51 0.040 
25 46 32 39 27078.26 0.040 
25 43 31 37 25125.16 0.040 
25 40 30 35 24253.10 0.040 
25 37 29 33 25062.60 0.040 
25 34 28 31 23667.23 0.040 
25 31 27 29 19669.91 0.040 
25 28 26 27 13115.47 0.040 
26 47 33 40 26736.43 0.040 
26 44 32 38 23857.66 0.040 
26 41 31 36 23092.20 0.040 
26 38 30 34 22116.81 0.040 
26 35 29 32 23273.46 0.040 
26 32 28 30 20613.43 0.040 
26 29 27 28 12725.54 0.040 
27 48 34 41 28079.22 0.040 
27 45 33 39 24497.69 0.040 
27 42 32 37 21362.83 0.040 
27 39 31 35 20659.11 0.040 
27 36 30 33 19812.78 0.040 
27 33 29 31 19971.10 0.040 
27 30 28 29 12459.99 0.040 
28 46 34 40 24519.91 0.040 
28 43 33 38 21235.20 0.040 
28 40 32 36 19335.27 0.040 
28 37 31 34 18758.00 0.040 
28 34 30 32 18217.18 0.040 
28 31 29 30 14278.13 0.040 
29 47 35 41 26417.65 0.040 
29 44 34 39 22283.96 0.040 
29 41 33 37 18319.25 0.040 
29 38 32 35 16448.52 0.040 
29 35 31 33 16333.98 0.040 
29 32 30 31 11729.57 0.040 
30 48 36 42 27208.92 0.040 
30 45 35 40 22530.62 0.040 
30 42 34 38 19138.72 0.040 
30 39 33 36 16745.85 0.040 
30 36 32 34 13891.67 0.040 
30 33 31 32 14033.02 0.040 
31 46 36 41 23687.61 0.040 
31 43 35 39 19398.67 0.040 
31 40 34 37 15403.02 0.040 
31 37 33 35 13305.46 0.040 
31 34 32 33 11072.37 0.040 
32 47 37 42 25434.54 0.040 
32 44 36 40 18824.19 0.040 
32 41 35 38 15199.92 0.040 
32 38 34 36 13360.70 0.040 
32 35 33 34 11874.68 0.040 
33 48 38 43 26298.86 0.040 
33 45 37 41 20647.02 0.040 
33 42 36 39 15537.06 0.040 
33 39 35 37 11669.84 0.040 
33 36 34 35 9684.97 0.040 
34 46 38 42 21254.62 0.040 
34 43 37 40 15435.26 0.040 
34 40 36 38 11302.75 0.040 
34 37 35 36 11555.78 0.040 
35 47 39 43 22358.92 0.040 
35 44 38 41 16607.45 0.040 
35 41 37 39 13115.47 0.040 
35 38 36 37 8968.59 0.040 
36 48 40 44 25619.08 0.040 
36 45 39 42 17341.59 0.040 
36 42 38 40 13170.98 0.040 
36 39 37 38 11229.15 0.040 
37 46 40 43 19836.25 0.040 
37 43 39 41 13494.26 0.040 
37 40 38 39 12672.70 0.040 
38 47 41 44 22395.07 0.040 
38 44 40 42 14985.40 0.040 
38 41 39 40 9856.92 0.040 
39 48 42 45 26732.61 0.040 
39 45 41 43 16424.11 0.040 
39 42 40 41 13233.52 0.040 
40 46 42 44 19837.17 0.040 
40 43 41 42 10087.78 0.040 
41 47 43 45 22241.23 0.040 
41 44 42 43 12399.52 0.040 
42 48 44 46 24353.62 0.040 
42 45 43 44 12604.86 0.040 
43 46 44 45 15345.47 0.040 
44 47 45 46 16867.50 0.040 
45 48 46 47 22669.27 0.040 
